# FONLL heavy quark hadroproduction cross section, calculated on Tue Mar 24 20:48:14 CET 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = D from a single B. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# BR(B->D) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 50.025
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
4.7250 1.9740e+06 1.4177e+06 2.8045e+06 1.4850e+06 2.7530e+06 1.7720e+06 2.2050e+06 1.8020e+06 2.1460e+06 2.1910e+06 1.8090e+06 2.3190e+06 1.4930e+06 2.7530e+06 1.4850e+06
4.7750 1.9200e+06 1.3821e+06 2.7264e+06 1.4470e+06 2.6770e+06 1.7250e+06 2.1430e+06 1.7540e+06 2.0860e+06 2.1340e+06 1.7580e+06 2.2540e+06 1.4530e+06 2.6770e+06 1.4470e+06
4.8250 1.8680e+06 1.3479e+06 2.6505e+06 1.4110e+06 2.6030e+06 1.6790e+06 2.0830e+06 1.7070e+06 2.0290e+06 2.0780e+06 1.7090e+06 2.1910e+06 1.4130e+06 2.6030e+06 1.4110e+06
4.8750 1.8170e+06 1.3142e+06 2.5766e+06 1.3750e+06 2.5310e+06 1.6350e+06 2.0240e+06 1.6610e+06 1.9730e+06 2.0240e+06 1.6610e+06 2.1290e+06 1.3750e+06 2.5310e+06 1.3760e+06
4.9250 1.7670e+06 1.2796e+06 2.5061e+06 1.3380e+06 2.4620e+06 1.5910e+06 1.9680e+06 1.6170e+06 1.9180e+06 1.9720e+06 1.6150e+06 2.0700e+06 1.3380e+06 2.4620e+06 1.3410e+06
4.9750 1.7190e+06 1.2456e+06 2.4365e+06 1.3020e+06 2.3940e+06 1.5490e+06 1.9130e+06 1.5730e+06 1.8660e+06 1.9210e+06 1.5700e+06 2.0120e+06 1.3020e+06 2.3940e+06 1.3070e+06
5.0250 1.6730e+06 1.2130e+06 2.3693e+06 1.2670e+06 2.3290e+06 1.5090e+06 1.8590e+06 1.5320e+06 1.8140e+06 1.8710e+06 1.5260e+06 1.9560e+06 1.2670e+06 2.3290e+06 1.2750e+06
5.0750 1.6280e+06 1.1807e+06 2.3040e+06 1.2330e+06 2.2650e+06 1.4690e+06 1.8080e+06 1.4910e+06 1.7650e+06 1.8230e+06 1.4840e+06 1.9020e+06 1.2330e+06 2.2650e+06 1.2430e+06
5.1250 1.5840e+06 1.1498e+06 2.2406e+06 1.2000e+06 2.2030e+06 1.4310e+06 1.7580e+06 1.4510e+06 1.7170e+06 1.7760e+06 1.4420e+06 1.8490e+06 1.2000e+06 2.2030e+06 1.2120e+06
5.1750 1.5410e+06 1.1207e+06 2.1792e+06 1.1690e+06 2.1430e+06 1.3930e+06 1.7090e+06 1.4130e+06 1.6700e+06 1.7310e+06 1.4030e+06 1.7980e+06 1.1690e+06 2.1430e+06 1.1820e+06
5.2250 1.5000e+06 1.0915e+06 2.1198e+06 1.1380e+06 2.0850e+06 1.3570e+06 1.6620e+06 1.3760e+06 1.6250e+06 1.6860e+06 1.3640e+06 1.7490e+06 1.1380e+06 2.0850e+06 1.1520e+06
5.2750 1.4600e+06 1.0624e+06 2.0623e+06 1.1070e+06 2.0290e+06 1.3220e+06 1.6160e+06 1.3400e+06 1.5810e+06 1.6430e+06 1.3270e+06 1.7010e+06 1.1070e+06 2.0290e+06 1.1240e+06
5.3250 1.4210e+06 1.0346e+06 2.0061e+06 1.0780e+06 1.9740e+06 1.2870e+06 1.5720e+06 1.3040e+06 1.5380e+06 1.6010e+06 1.2900e+06 1.6540e+06 1.0780e+06 1.9740e+06 1.0960e+06
5.3750 1.3830e+06 1.0084e+06 1.9520e+06 1.0500e+06 1.9210e+06 1.2540e+06 1.5290e+06 1.2700e+06 1.4970e+06 1.5600e+06 1.2550e+06 1.6090e+06 1.0500e+06 1.9210e+06 1.0690e+06
5.4250 1.3470e+06 9.8183e+05 1.8983e+06 1.0220e+06 1.8690e+06 1.2220e+06 1.4870e+06 1.2370e+06 1.4560e+06 1.5210e+06 1.2210e+06 1.5650e+06 1.0220e+06 1.8690e+06 1.0420e+06
5.4750 1.3110e+06 9.5695e+05 1.8475e+06 9.9560e+05 1.8190e+06 1.1900e+06 1.4470e+06 1.2050e+06 1.4170e+06 1.4820e+06 1.1880e+06 1.5230e+06 9.9560e+05 1.8190e+06 1.0170e+06
5.5250 1.2770e+06 9.3243e+05 1.7974e+06 9.6970e+05 1.7700e+06 1.1600e+06 1.4080e+06 1.1740e+06 1.3800e+06 1.4450e+06 1.1560e+06 1.4820e+06 9.6970e+05 1.7700e+06 9.9180e+05
5.5750 1.2430e+06 9.0862e+05 1.7495e+06 9.4460e+05 1.7230e+06 1.1300e+06 1.3700e+06 1.1430e+06 1.3430e+06 1.4080e+06 1.1250e+06 1.4420e+06 9.4460e+05 1.7230e+06 9.6750e+05
5.6250 1.2110e+06 8.8522e+05 1.7022e+06 9.2010e+05 1.6770e+06 1.1010e+06 1.3330e+06 1.1140e+06 1.3070e+06 1.3730e+06 1.0950e+06 1.4030e+06 9.2010e+05 1.6770e+06 9.4390e+05
5.6750 1.1790e+06 8.6288e+05 1.6574e+06 8.9640e+05 1.6330e+06 1.0730e+06 1.2970e+06 1.0850e+06 1.2730e+06 1.3380e+06 1.0650e+06 1.3650e+06 8.9640e+05 1.6330e+06 9.2090e+05
5.7250 1.1480e+06 8.4117e+05 1.6137e+06 8.7330e+05 1.5900e+06 1.0460e+06 1.2630e+06 1.0570e+06 1.2390e+06 1.3050e+06 1.0370e+06 1.3290e+06 8.7330e+05 1.5900e+06 8.9850e+05
5.7750 1.1190e+06 8.1967e+05 1.5705e+06 8.5090e+05 1.5480e+06 1.0200e+06 1.2290e+06 1.0300e+06 1.2070e+06 1.2720e+06 1.0090e+06 1.2930e+06 8.5090e+05 1.5480e+06 8.7680e+05
5.8250 1.0900e+06 7.9906e+05 1.5288e+06 8.2920e+05 1.5070e+06 9.9390e+05 1.1970e+06 1.0040e+06 1.1750e+06 1.2400e+06 9.8280e+05 1.2590e+06 8.2920e+05 1.5070e+06 8.5560e+05
5.8750 1.0620e+06 7.7897e+05 1.4881e+06 8.0810e+05 1.4670e+06 9.6890e+05 1.1650e+06 9.7850e+05 1.1450e+06 1.2090e+06 9.5690e+05 1.2260e+06 8.0810e+05 1.4670e+06 8.3500e+05
5.9250 1.0340e+06 7.5986e+05 1.4494e+06 7.8760e+05 1.4290e+06 9.4460e+05 1.1340e+06 9.5370e+05 1.1150e+06 1.1790e+06 9.3180e+05 1.1930e+06 7.8760e+05 1.4290e+06 8.1490e+05
5.9750 1.0080e+06 7.4068e+05 1.4117e+06 7.6770e+05 1.3920e+06 9.2100e+05 1.1050e+06 9.2960e+05 1.0860e+06 1.1500e+06 9.0740e+05 1.1620e+06 7.6770e+05 1.3920e+06 7.9540e+05
6.0250 9.8210e+05 7.2233e+05 1.3750e+06 7.4830e+05 1.3560e+06 8.9810e+05 1.0760e+06 9.0620e+05 1.0580e+06 1.1220e+06 8.8380e+05 1.1320e+06 7.4830e+05 1.3560e+06 7.7640e+05
6.0750 9.5710e+05 7.0440e+05 1.3394e+06 7.2950e+05 1.3210e+06 8.7570e+05 1.0480e+06 8.8340e+05 1.0310e+06 1.0940e+06 8.6090e+05 1.1020e+06 7.2950e+05 1.3210e+06 7.5780e+05
6.1250 9.3290e+05 6.8705e+05 1.3047e+06 7.1130e+05 1.2870e+06 8.5410e+05 1.0210e+06 8.6130e+05 1.0040e+06 1.0670e+06 8.3870e+05 1.0730e+06 7.1130e+05 1.2870e+06 7.3980e+05
6.1750 9.0930e+05 6.7021e+05 1.2710e+06 6.9360e+05 1.2540e+06 8.3300e+05 9.9420e+05 8.3990e+05 9.7880e+05 1.0410e+06 8.1710e+05 1.0460e+06 6.9360e+05 1.2540e+06 7.2230e+05
6.2250 8.8650e+05 6.5375e+05 1.2384e+06 6.7640e+05 1.2220e+06 8.1250e+05 9.6860e+05 8.1900e+05 9.5400e+05 1.0160e+06 7.9610e+05 1.0190e+06 6.7640e+05 1.2220e+06 7.0520e+05
6.2750 8.6420e+05 6.3784e+05 1.2059e+06 6.5970e+05 1.1900e+06 7.9260e+05 9.4380e+05 7.9870e+05 9.2980e+05 9.9090e+05 7.7570e+05 9.9240e+05 6.5970e+05 1.1900e+06 6.8860e+05
6.3250 8.4270e+05 6.2226e+05 1.1753e+06 6.4340e+05 1.1600e+06 7.7320e+05 9.1960e+05 7.7910e+05 9.0630e+05 9.6680e+05 7.5600e+05 9.6700e+05 6.4340e+05 1.1600e+06 6.7240e+05
6.3750 8.2170e+05 6.0717e+05 1.1458e+06 6.2760e+05 1.1310e+06 7.5440e+05 8.9620e+05 7.5990e+05 8.8350e+05 9.4340e+05 7.3680e+05 9.4230e+05 6.2760e+05 1.1310e+06 6.5660e+05
6.4250 8.0140e+05 5.9251e+05 1.1163e+06 6.1230e+05 1.1020e+06 7.3610e+05 8.7350e+05 7.4130e+05 8.6140e+05 9.2070e+05 7.1820e+05 9.1830e+05 6.1230e+05 1.1020e+06 6.4130e+05
6.4750 7.8160e+05 5.7826e+05 1.0878e+06 5.9740e+05 1.0740e+06 7.1830e+05 8.5150e+05 7.2320e+05 8.3990e+05 8.9850e+05 7.0010e+05 8.9500e+05 5.9740e+05 1.0740e+06 6.2630e+05
6.5250 7.6230e+05 5.6442e+05 1.0604e+06 5.8290e+05 1.0470e+06 7.0100e+05 8.3000e+05 7.0560e+05 8.1900e+05 8.7700e+05 6.8260e+05 8.7240e+05 5.8290e+05 1.0470e+06 6.1180e+05
6.5750 7.4360e+05 5.5094e+05 1.0340e+06 5.6880e+05 1.0210e+06 6.8420e+05 8.0930e+05 6.8850e+05 7.9870e+05 8.5600e+05 6.6550e+05 8.5040e+05 5.6880e+05 1.0210e+06 5.9760e+05
6.6250 7.2540e+05 5.3780e+05 1.0081e+06 5.5510e+05 9.9560e+05 6.6780e+05 7.8900e+05 6.7180e+05 7.7900e+05 8.3560e+05 6.4900e+05 8.2910e+05 5.5510e+05 9.9560e+05 5.8380e+05
6.6750 7.0780e+05 5.2506e+05 9.8290e+05 5.4180e+05 9.7080e+05 6.5190e+05 7.6940e+05 6.5570e+05 7.5990e+05 8.1580e+05 6.3290e+05 8.0840e+05 5.4180e+05 9.7080e+05 5.7040e+05
6.7250 6.9060e+05 5.1259e+05 9.5853e+05 5.2880e+05 9.4680e+05 6.3640e+05 7.5040e+05 6.3990e+05 7.4130e+05 7.9640e+05 6.1730e+05 7.8830e+05 5.2880e+05 9.4680e+05 5.5730e+05
6.7750 6.7390e+05 5.0050e+05 9.3483e+05 5.1620e+05 9.2350e+05 6.2130e+05 7.3180e+05 6.2460e+05 7.2320e+05 7.7770e+05 6.0210e+05 7.6880e+05 5.1620e+05 9.2350e+05 5.4460e+05
6.8250 6.5770e+05 4.8882e+05 9.1177e+05 5.0400e+05 9.0080e+05 6.0670e+05 7.1390e+05 6.0980e+05 7.0560e+05 7.5940e+05 5.8740e+05 7.4980e+05 5.0400e+05 9.0080e+05 5.3220e+05
6.8750 6.4190e+05 4.7740e+05 8.8932e+05 4.9210e+05 8.7870e+05 5.9240e+05 6.9640e+05 5.9530e+05 6.8850e+05 7.4150e+05 5.7310e+05 7.3130e+05 4.9210e+05 8.7870e+05 5.2010e+05
6.9250 6.2660e+05 4.6623e+05 8.6747e+05 4.8050e+05 8.5720e+05 5.7850e+05 6.7940e+05 5.8120e+05 6.7190e+05 7.2420e+05 5.5920e+05 7.1340e+05 4.8050e+05 8.5720e+05 5.0830e+05
6.9750 6.1160e+05 4.5541e+05 8.4636e+05 4.6920e+05 8.3640e+05 5.6500e+05 6.6290e+05 5.6750e+05 6.5570e+05 7.0730e+05 5.4560e+05 6.9590e+05 4.6920e+05 8.3640e+05 4.9680e+05
7.0250 5.9710e+05 4.4495e+05 8.2575e+05 4.5830e+05 8.1610e+05 5.5190e+05 6.4680e+05 5.5420e+05 6.4010e+05 6.9090e+05 5.3250e+05 6.7900e+05 4.5830e+05 8.1610e+05 4.8560e+05
7.0750 5.8300e+05 4.3468e+05 8.0564e+05 4.4760e+05 7.9630e+05 5.3910e+05 6.3120e+05 5.4130e+05 6.2480e+05 6.7490e+05 5.1970e+05 6.6250e+05 4.4760e+05 7.9630e+05 4.7480e+05
7.1250 5.6930e+05 4.2463e+05 7.8624e+05 4.3720e+05 7.7720e+05 5.2660e+05 6.1610e+05 5.2860e+05 6.0990e+05 6.5930e+05 5.0730e+05 6.4650e+05 4.3720e+05 7.7720e+05 4.6410e+05
7.1750 5.5590e+05 4.1496e+05 7.6727e+05 4.2710e+05 7.5850e+05 5.1450e+05 6.0130e+05 5.1640e+05 5.9550e+05 6.4410e+05 4.9520e+05 6.3100e+05 4.2710e+05 7.5850e+05 4.5380e+05
7.2250 5.4290e+05 4.0552e+05 7.4889e+05 4.1730e+05 7.4040e+05 5.0270e+05 5.8700e+05 5.0440e+05 5.8140e+05 6.2940e+05 4.8340e+05 6.1590e+05 4.1730e+05 7.4040e+05 4.4370e+05
7.2750 5.3030e+05 3.9626e+05 7.3101e+05 4.0770e+05 7.2280e+05 4.9120e+05 5.7300e+05 4.9280e+05 5.6780e+05 6.1500e+05 4.7200e+05 6.0110e+05 4.0770e+05 7.2280e+05 4.3390e+05
7.3250 5.1800e+05 3.8731e+05 7.1357e+05 3.9840e+05 7.0560e+05 4.8000e+05 5.5950e+05 4.8150e+05 5.5450e+05 6.0100e+05 4.6090e+05 5.8680e+05 3.9840e+05 7.0560e+05 4.2430e+05
7.3750 5.0600e+05 3.7865e+05 6.9662e+05 3.8940e+05 6.8890e+05 4.6910e+05 5.4630e+05 4.7050e+05 5.4150e+05 5.8730e+05 4.5010e+05 5.7290e+05 3.8940e+05 6.8890e+05 4.1500e+05
7.4250 4.9430e+05 3.7018e+05 6.8022e+05 3.8060e+05 6.7270e+05 4.5850e+05 5.3350e+05 4.5970e+05 5.2900e+05 5.7400e+05 4.3960e+05 5.5940e+05 3.8060e+05 6.7270e+05 4.0590e+05
7.4750 4.8300e+05 3.6189e+05 6.6417e+05 3.7200e+05 6.5690e+05 4.4820e+05 5.2100e+05 4.4930e+05 5.1670e+05 5.6110e+05 4.2940e+05 5.4630e+05 3.7200e+05 6.5690e+05 3.9710e+05
7.5250 4.7190e+05 3.5380e+05 6.4858e+05 3.6360e+05 6.4150e+05 4.3810e+05 5.0890e+05 4.3910e+05 5.0480e+05 5.4850e+05 4.1940e+05 5.3350e+05 3.6360e+05 6.4150e+05 3.8840e+05
7.5750 4.6120e+05 3.4597e+05 6.3345e+05 3.5550e+05 6.2660e+05 4.2830e+05 4.9710e+05 4.2920e+05 4.9320e+05 5.3620e+05 4.0980e+05 5.2100e+05 3.5550e+05 6.2660e+05 3.8000e+05
7.6250 4.5070e+05 3.3827e+05 6.1866e+05 3.4750e+05 6.1200e+05 4.1880e+05 4.8560e+05 4.1950e+05 4.8190e+05 5.2420e+05 4.0040e+05 5.0890e+05 3.4750e+05 6.1200e+05 3.7180e+05
7.6750 4.4050e+05 3.3081e+05 6.0437e+05 3.3980e+05 5.9790e+05 4.0940e+05 4.7450e+05 4.1010e+05 4.7090e+05 5.1250e+05 3.9120e+05 4.9710e+05 3.3980e+05 5.9790e+05 3.6380e+05
7.7250 4.3060e+05 3.2359e+05 5.9037e+05 3.3230e+05 5.8410e+05 4.0040e+05 4.6360e+05 4.0100e+05 4.6020e+05 5.0120e+05 3.8230e+05 4.8560e+05 3.3230e+05 5.8410e+05 3.5600e+05
7.7750 4.2100e+05 3.1652e+05 5.7667e+05 3.2500e+05 5.7060e+05 3.9160e+05 4.5300e+05 3.9210e+05 4.4980e+05 4.9010e+05 3.7360e+05 4.7450e+05 3.2500e+05 5.7060e+05 3.4830e+05
7.8250 4.1160e+05 3.0956e+05 5.6350e+05 3.1780e+05 5.5760e+05 3.8300e+05 4.4270e+05 3.8340e+05 4.3970e+05 4.7930e+05 3.6520e+05 4.6360e+05 3.1780e+05 5.5760e+05 3.4090e+05
7.8750 4.0240e+05 3.0289e+05 5.5064e+05 3.1090e+05 5.4490e+05 3.7460e+05 4.3270e+05 3.7490e+05 4.2980e+05 4.6870e+05 3.5690e+05 4.5300e+05 3.1090e+05 5.4490e+05 3.3370e+05
7.9250 3.9350e+05 2.9631e+05 5.3806e+05 3.0410e+05 5.3250e+05 3.6640e+05 4.2290e+05 3.6670e+05 4.2020e+05 4.5850e+05 3.4890e+05 4.4280e+05 3.0410e+05 5.3250e+05 3.2660e+05
7.9750 3.8480e+05 2.8993e+05 5.2582e+05 2.9750e+05 5.2040e+05 3.5840e+05 4.1340e+05 3.5870e+05 4.1090e+05 4.4850e+05 3.4110e+05 4.3270e+05 2.9750e+05 5.2040e+05 3.1970e+05
8.0250 3.7630e+05 2.8366e+05 5.1395e+05 2.9100e+05 5.0870e+05 3.5070e+05 4.0410e+05 3.5080e+05 4.0170e+05 4.3870e+05 3.3350e+05 4.2300e+05 2.9100e+05 5.0870e+05 3.1300e+05
8.0750 3.6800e+05 2.7768e+05 5.0234e+05 2.8480e+05 4.9720e+05 3.4310e+05 3.9510e+05 3.4320e+05 3.9290e+05 4.2920e+05 3.2610e+05 4.1350e+05 2.8480e+05 4.9720e+05 3.0640e+05
8.1250 3.6000e+05 2.7167e+05 4.9107e+05 2.7860e+05 4.8610e+05 3.3570e+05 3.8630e+05 3.3580e+05 3.8420e+05 4.1990e+05 3.1890e+05 4.0420e+05 2.7860e+05 4.8610e+05 3.0000e+05
8.1750 3.5210e+05 2.6597e+05 4.8007e+05 2.7270e+05 4.7520e+05 3.2850e+05 3.7780e+05 3.2850e+05 3.7580e+05 4.1090e+05 3.1190e+05 3.9520e+05 2.7270e+05 4.7520e+05 2.9370e+05
8.2250 3.4450e+05 2.6033e+05 4.6941e+05 2.6690e+05 4.6470e+05 3.2150e+05 3.6940e+05 3.2140e+05 3.6760e+05 4.0210e+05 3.0510e+05 3.8640e+05 2.6690e+05 4.6470e+05 2.8770e+05
8.2750 3.3700e+05 2.5485e+05 4.5898e+05 2.6120e+05 4.5440e+05 3.1460e+05 3.6130e+05 3.1460e+05 3.5950e+05 3.9350e+05 2.9840e+05 3.7790e+05 2.6120e+05 4.5440e+05 2.8170e+05
8.3250 3.2980e+05 2.4949e+05 4.4874e+05 2.5570e+05 4.4430e+05 3.0800e+05 3.5340e+05 3.0780e+05 3.5170e+05 3.8510e+05 2.9190e+05 3.6950e+05 2.5570e+05 4.4430e+05 2.7590e+05
8.3750 3.2270e+05 2.4428e+05 4.3883e+05 2.5030e+05 4.3450e+05 3.0150e+05 3.4570e+05 3.0130e+05 3.4410e+05 3.7690e+05 2.8560e+05 3.6140e+05 2.5030e+05 4.3450e+05 2.7020e+05
8.4250 3.1580e+05 2.3913e+05 4.2922e+05 2.4500e+05 4.2500e+05 2.9510e+05 3.3820e+05 2.9490e+05 3.3670e+05 3.6890e+05 2.7940e+05 3.5350e+05 2.4500e+05 4.2500e+05 2.6470e+05
8.4750 3.0910e+05 2.3418e+05 4.1978e+05 2.3990e+05 4.1570e+05 2.8890e+05 3.3080e+05 2.8870e+05 3.2950e+05 3.6110e+05 2.7340e+05 3.4580e+05 2.3990e+05 4.1570e+05 2.5930e+05
8.5250 3.0250e+05 2.2936e+05 4.1060e+05 2.3490e+05 4.0660e+05 2.8290e+05 3.2370e+05 2.8260e+05 3.2250e+05 3.5350e+05 2.6760e+05 3.3830e+05 2.3490e+05 4.0660e+05 2.5400e+05
8.5750 2.9610e+05 2.2461e+05 4.0170e+05 2.3000e+05 3.9780e+05 2.7700e+05 3.1680e+05 2.7670e+05 3.1560e+05 3.4610e+05 2.6190e+05 3.3090e+05 2.3000e+05 3.9780e+05 2.4880e+05
8.6250 2.8990e+05 2.2002e+05 3.9298e+05 2.2530e+05 3.8920e+05 2.7120e+05 3.1000e+05 2.7090e+05 3.0890e+05 3.3890e+05 2.5630e+05 3.2380e+05 2.2530e+05 3.8920e+05 2.4380e+05
8.6750 2.8380e+05 2.1545e+05 3.8447e+05 2.2060e+05 3.8080e+05 2.6560e+05 3.0340e+05 2.6520e+05 3.0230e+05 3.3190e+05 2.5090e+05 3.1680e+05 2.2060e+05 3.8080e+05 2.3890e+05
8.7250 2.7780e+05 2.1111e+05 3.7630e+05 2.1610e+05 3.7270e+05 2.6010e+05 2.9690e+05 2.5970e+05 2.9600e+05 3.2500e+05 2.4560e+05 3.1010e+05 2.1610e+05 3.7270e+05 2.3410e+05
8.7750 2.7200e+05 2.0684e+05 3.6819e+05 2.1170e+05 3.6470e+05 2.5480e+05 2.9060e+05 2.5430e+05 2.8970e+05 3.1820e+05 2.4040e+05 3.0340e+05 2.1170e+05 3.6470e+05 2.2940e+05
8.8250 2.6640e+05 2.0266e+05 3.6030e+05 2.0740e+05 3.5690e+05 2.4960e+05 2.8450e+05 2.4910e+05 2.8370e+05 3.1170e+05 2.3540e+05 2.9700e+05 2.0740e+05 3.5690e+05 2.2480e+05
8.8750 2.6090e+05 1.9849e+05 3.5261e+05 2.0310e+05 3.4930e+05 2.4450e+05 2.7850e+05 2.4400e+05 2.7780e+05 3.0530e+05 2.3040e+05 2.9070e+05 2.0310e+05 3.4930e+05 2.2040e+05
8.9250 2.5550e+05 1.9450e+05 3.4513e+05 1.9900e+05 3.4190e+05 2.3950e+05 2.7270e+05 2.3900e+05 2.7200e+05 2.9900e+05 2.2570e+05 2.8460e+05 1.9900e+05 3.4190e+05 2.1600e+05
8.9750 2.5020e+05 1.9065e+05 3.3786e+05 1.9500e+05 3.3470e+05 2.3470e+05 2.6700e+05 2.3410e+05 2.6640e+05 2.9290e+05 2.2100e+05 2.7860e+05 1.9500e+05 3.3470e+05 2.1170e+05
9.0250 2.4510e+05 1.8685e+05 3.3076e+05 1.9110e+05 3.2770e+05 2.2990e+05 2.6140e+05 2.2940e+05 2.6090e+05 2.8700e+05 2.1640e+05 2.7270e+05 1.9110e+05 3.2770e+05 2.0760e+05
9.0750 2.4010e+05 1.8314e+05 3.2378e+05 1.8730e+05 3.2080e+05 2.2530e+05 2.5600e+05 2.2470e+05 2.5550e+05 2.8120e+05 2.1200e+05 2.6700e+05 1.8730e+05 3.2080e+05 2.0350e+05
9.1250 2.3520e+05 1.7948e+05 3.1701e+05 1.8350e+05 3.1410e+05 2.2080e+05 2.5070e+05 2.2020e+05 2.5030e+05 2.7550e+05 2.0760e+05 2.6150e+05 1.8350e+05 3.1410e+05 1.9950e+05
9.1750 2.3040e+05 1.7597e+05 3.1037e+05 1.7990e+05 3.0750e+05 2.1640e+05 2.4560e+05 2.1570e+05 2.4520e+05 2.6990e+05 2.0340e+05 2.5610e+05 1.7990e+05 3.0750e+05 1.9560e+05
9.2250 2.2580e+05 1.7246e+05 3.0396e+05 1.7630e+05 3.0120e+05 2.1210e+05 2.4050e+05 2.1140e+05 2.4020e+05 2.6450e+05 1.9930e+05 2.5080e+05 1.7630e+05 3.0120e+05 1.9180e+05
9.2750 2.2120e+05 1.6909e+05 2.9761e+05 1.7280e+05 2.9490e+05 2.0790e+05 2.3560e+05 2.0720e+05 2.3530e+05 2.5920e+05 1.9520e+05 2.4560e+05 1.7280e+05 2.9490e+05 1.8810e+05
9.3250 2.1680e+05 1.6575e+05 2.9153e+05 1.6940e+05 2.8890e+05 2.0370e+05 2.3080e+05 2.0310e+05 2.3060e+05 2.5400e+05 1.9130e+05 2.4060e+05 1.6940e+05 2.8890e+05 1.8450e+05
9.3750 2.1250e+05 1.6251e+05 2.8544e+05 1.6610e+05 2.8290e+05 1.9970e+05 2.2610e+05 1.9900e+05 2.2590e+05 2.4900e+05 1.8740e+05 2.3570e+05 1.6610e+05 2.8290e+05 1.8090e+05
9.4250 2.0820e+05 1.5944e+05 2.7962e+05 1.6290e+05 2.7710e+05 1.9580e+05 2.2160e+05 1.9510e+05 2.2140e+05 2.4410e+05 1.8370e+05 2.3090e+05 1.6290e+05 2.7710e+05 1.7750e+05
9.4750 2.0410e+05 1.5631e+05 2.7394e+05 1.5970e+05 2.7150e+05 1.9200e+05 2.1710e+05 1.9120e+05 2.1700e+05 2.3920e+05 1.8000e+05 2.2620e+05 1.5970e+05 2.7150e+05 1.7410e+05
9.5250 2.0010e+05 1.5327e+05 2.6835e+05 1.5660e+05 2.6600e+05 1.8820e+05 2.1270e+05 1.8750e+05 2.1260e+05 2.3450e+05 1.7640e+05 2.2160e+05 1.5660e+05 2.6600e+05 1.7080e+05
9.5750 1.9610e+05 1.5039e+05 2.6292e+05 1.5360e+05 2.6060e+05 1.8460e+05 2.0850e+05 1.8380e+05 2.0840e+05 2.2990e+05 1.7290e+05 2.1710e+05 1.5360e+05 2.6060e+05 1.6750e+05
9.6250 1.9230e+05 1.4743e+05 2.5755e+05 1.5060e+05 2.5530e+05 1.8100e+05 2.0430e+05 1.8020e+05 2.0430e+05 2.2540e+05 1.6950e+05 2.1280e+05 1.5060e+05 2.5530e+05 1.6440e+05
9.6750 1.8850e+05 1.4463e+05 2.5242e+05 1.4770e+05 2.5020e+05 1.7750e+05 2.0030e+05 1.7670e+05 2.0030e+05 2.2100e+05 1.6620e+05 2.0850e+05 1.4770e+05 2.5020e+05 1.6130e+05
9.7250 1.8480e+05 1.4192e+05 2.4735e+05 1.4490e+05 2.4520e+05 1.7410e+05 1.9630e+05 1.7330e+05 1.9630e+05 2.1680e+05 1.6290e+05 2.0440e+05 1.4490e+05 2.4520e+05 1.5820e+05
9.7750 1.8120e+05 1.3919e+05 2.4242e+05 1.4210e+05 2.4030e+05 1.7070e+05 1.9250e+05 1.7000e+05 1.9250e+05 2.1260e+05 1.5970e+05 2.0030e+05 1.4210e+05 2.4030e+05 1.5530e+05
9.8250 1.7770e+05 1.3657e+05 2.3758e+05 1.3940e+05 2.3550e+05 1.6750e+05 1.8870e+05 1.6670e+05 1.8880e+05 2.0850e+05 1.5660e+05 1.9630e+05 1.3940e+05 2.3550e+05 1.5240e+05
9.8750 1.7430e+05 1.3401e+05 2.3281e+05 1.3680e+05 2.3080e+05 1.6430e+05 1.8500e+05 1.6350e+05 1.8510e+05 2.0440e+05 1.5360e+05 1.9250e+05 1.3680e+05 2.3080e+05 1.4950e+05
9.9250 1.7090e+05 1.3149e+05 2.2827e+05 1.3420e+05 2.2630e+05 1.6110e+05 1.8140e+05 1.6040e+05 1.8150e+05 2.0050e+05 1.5060e+05 1.8870e+05 1.3420e+05 2.2630e+05 1.4680e+05
9.9750 1.6760e+05 1.2906e+05 2.2372e+05 1.3170e+05 2.2180e+05 1.5810e+05 1.7780e+05 1.5730e+05 1.7800e+05 1.9670e+05 1.4770e+05 1.8500e+05 1.3170e+05 2.2180e+05 1.4400e+05
10.0250 1.6440e+05 1.2662e+05 2.1929e+05 1.2920e+05 2.1740e+05 1.5510e+05 1.7440e+05 1.5430e+05 1.7460e+05 1.9290e+05 1.4490e+05 1.8140e+05 1.2920e+05 2.1740e+05 1.4140e+05
10.0750 1.6130e+05 1.2427e+05 2.1502e+05 1.2680e+05 2.1320e+05 1.5220e+05 1.7100e+05 1.5140e+05 1.7120e+05 1.8930e+05 1.4210e+05 1.7790e+05 1.2680e+05 2.1320e+05 1.3880e+05
10.1250 1.5820e+05 1.2193e+05 2.1078e+05 1.2440e+05 2.0900e+05 1.4930e+05 1.6770e+05 1.4850e+05 1.6790e+05 1.8570e+05 1.3940e+05 1.7440e+05 1.2440e+05 2.0900e+05 1.3620e+05
