# FONLL heavy quark hadroproduction cross section, calculated on Fri Mar 12 22:30:35 CET 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.05
# ptmax = 149.95
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
27.4500 1.5439e+04 1.2661e+04 1.9044e+04 1.2812e+04 1.8927e+04 1.4966e+04 1.5918e+04 1.4668e+04 1.6210e+04 1.7930e+04 1.3634e+04 1.6286e+04 1.2812e+04 1.8927e+04 1.4322e+04
27.5500 1.5186e+04 1.2458e+04 1.8724e+04 1.2607e+04 1.8610e+04 1.4724e+04 1.5656e+04 1.4429e+04 1.5944e+04 1.7634e+04 1.3413e+04 1.6017e+04 1.2607e+04 1.8610e+04 1.4093e+04
27.6500 1.4938e+04 1.2259e+04 1.8412e+04 1.2405e+04 1.8299e+04 1.4485e+04 1.5398e+04 1.4194e+04 1.5684e+04 1.7343e+04 1.3195e+04 1.5753e+04 1.2405e+04 1.8299e+04 1.3868e+04
27.7500 1.4696e+04 1.2064e+04 1.8105e+04 1.2207e+04 1.7994e+04 1.4251e+04 1.5146e+04 1.3964e+04 1.5428e+04 1.7058e+04 1.2981e+04 1.5494e+04 1.2207e+04 1.7994e+04 1.3647e+04
27.8500 1.4457e+04 1.1873e+04 1.7804e+04 1.2013e+04 1.7695e+04 1.4022e+04 1.4898e+04 1.3738e+04 1.5177e+04 1.6778e+04 1.2772e+04 1.5240e+04 1.2013e+04 1.7695e+04 1.3430e+04
27.9500 1.4223e+04 1.1685e+04 1.7508e+04 1.1823e+04 1.7402e+04 1.3797e+04 1.4655e+04 1.3516e+04 1.4930e+04 1.6503e+04 1.2566e+04 1.4991e+04 1.1823e+04 1.7402e+04 1.3217e+04
28.0500 1.3993e+04 1.1500e+04 1.7218e+04 1.1636e+04 1.7114e+04 1.3576e+04 1.4417e+04 1.3299e+04 1.4689e+04 1.6234e+04 1.2364e+04 1.4746e+04 1.1636e+04 1.7114e+04 1.3008e+04
28.1500 1.3768e+04 1.1319e+04 1.6934e+04 1.1452e+04 1.6832e+04 1.3359e+04 1.4183e+04 1.3085e+04 1.4452e+04 1.5970e+04 1.2166e+04 1.4506e+04 1.1452e+04 1.6832e+04 1.2803e+04
28.2500 1.3547e+04 1.1141e+04 1.6655e+04 1.1272e+04 1.6555e+04 1.3146e+04 1.3953e+04 1.2876e+04 1.4219e+04 1.5710e+04 1.1972e+04 1.4271e+04 1.1272e+04 1.6555e+04 1.2602e+04
28.3500 1.3330e+04 1.0966e+04 1.6382e+04 1.1095e+04 1.6283e+04 1.2937e+04 1.3728e+04 1.2670e+04 1.3991e+04 1.5456e+04 1.1781e+04 1.4040e+04 1.1095e+04 1.6283e+04 1.2404e+04
28.4500 1.3117e+04 1.0795e+04 1.6113e+04 1.0921e+04 1.6016e+04 1.2732e+04 1.3507e+04 1.2468e+04 1.3766e+04 1.5206e+04 1.1593e+04 1.3813e+04 1.0921e+04 1.6016e+04 1.2210e+04
28.5500 1.2908e+04 1.0627e+04 1.5850e+04 1.0750e+04 1.5754e+04 1.2530e+04 1.3290e+04 1.2270e+04 1.3546e+04 1.4961e+04 1.1409e+04 1.3591e+04 1.0750e+04 1.5754e+04 1.2019e+04
28.6500 1.2703e+04 1.0461e+04 1.5592e+04 1.0583e+04 1.5498e+04 1.2333e+04 1.3077e+04 1.2076e+04 1.3331e+04 1.4720e+04 1.1229e+04 1.3372e+04 1.0583e+04 1.5498e+04 1.1832e+04
28.7500 1.2501e+04 1.0299e+04 1.5338e+04 1.0418e+04 1.5246e+04 1.2139e+04 1.2868e+04 1.1885e+04 1.3119e+04 1.4484e+04 1.1052e+04 1.3158e+04 1.0418e+04 1.5246e+04 1.1648e+04
28.8500 1.2304e+04 1.0139e+04 1.5089e+04 1.0256e+04 1.4999e+04 1.1948e+04 1.2663e+04 1.1697e+04 1.2911e+04 1.4253e+04 1.0878e+04 1.2947e+04 1.0256e+04 1.4999e+04 1.1467e+04
28.9500 1.2109e+04 9.9827e+03 1.4845e+04 1.0098e+04 1.4756e+04 1.1761e+04 1.2462e+04 1.1513e+04 1.2706e+04 1.4025e+04 1.0707e+04 1.2741e+04 1.0098e+04 1.4756e+04 1.1290e+04
29.0500 1.1919e+04 9.8289e+03 1.4606e+04 9.9420e+03 1.4518e+04 1.1577e+04 1.2264e+04 1.1333e+04 1.2506e+04 1.3802e+04 1.0539e+04 1.2538e+04 9.9420e+03 1.4518e+04 1.1116e+04
29.1500 1.1732e+04 9.6778e+03 1.4371e+04 9.7890e+03 1.4284e+04 1.1397e+04 1.2070e+04 1.1155e+04 1.2309e+04 1.3583e+04 1.0375e+04 1.2339e+04 9.7890e+03 1.4284e+04 1.0945e+04
29.2500 1.1548e+04 9.5294e+03 1.4140e+04 9.6386e+03 1.4055e+04 1.1220e+04 1.1880e+04 1.0981e+04 1.2116e+04 1.3368e+04 1.0213e+04 1.2144e+04 9.6386e+03 1.4055e+04 1.0776e+04
29.3500 1.1368e+04 9.3836e+03 1.3913e+04 9.4909e+03 1.3830e+04 1.1046e+04 1.1693e+04 1.0810e+04 1.1926e+04 1.3157e+04 1.0054e+04 1.1952e+04 9.4909e+03 1.3830e+04 1.0611e+04
29.4500 1.1191e+04 9.2404e+03 1.3691e+04 9.3459e+03 1.3609e+04 1.0875e+04 1.1509e+04 1.0642e+04 1.1740e+04 1.2949e+04 9.8985e+03 1.1764e+04 9.3459e+03 1.3609e+04 1.0449e+04
29.5500 1.1017e+04 9.0997e+03 1.3473e+04 9.2034e+03 1.3392e+04 1.0707e+04 1.1329e+04 1.0477e+04 1.1557e+04 1.2746e+04 9.7455e+03 1.1579e+04 9.2034e+03 1.3392e+04 1.0290e+04
29.6500 1.0846e+04 8.9616e+03 1.3258e+04 9.0634e+03 1.3179e+04 1.0542e+04 1.1152e+04 1.0316e+04 1.1378e+04 1.2546e+04 9.5951e+03 1.1397e+04 9.0634e+03 1.3179e+04 1.0134e+04
29.7500 1.0678e+04 8.8258e+03 1.3048e+04 8.9259e+03 1.2970e+04 1.0381e+04 1.0978e+04 1.0156e+04 1.1201e+04 1.2350e+04 9.4475e+03 1.1219e+04 8.9259e+03 1.2970e+04 9.9798e+03
29.8500 1.0514e+04 8.6924e+03 1.2842e+04 8.7908e+03 1.2765e+04 1.0222e+04 1.0808e+04 1.0000e+04 1.1028e+04 1.2157e+04 9.3025e+03 1.1044e+04 8.7908e+03 1.2765e+04 9.8287e+03
29.9500 1.0352e+04 8.5613e+03 1.2639e+04 8.6580e+03 1.2563e+04 1.0066e+04 1.0640e+04 9.8468e+03 1.0858e+04 1.1968e+04 9.1601e+03 1.0872e+04 8.6580e+03 1.2563e+04 9.6803e+03
30.0500 1.0193e+04 8.4326e+03 1.2440e+04 8.5276e+03 1.2366e+04 9.9122e+03 1.0476e+04 9.6961e+03 1.0691e+04 1.1782e+04 9.0202e+03 1.0703e+04 8.5276e+03 1.2366e+04 9.5344e+03
30.1500 1.0037e+04 8.3060e+03 1.2244e+04 8.3995e+03 1.2171e+04 9.7615e+03 1.0314e+04 9.5481e+03 1.0527e+04 1.1600e+04 8.8828e+03 1.0538e+04 8.3995e+03 1.2171e+04 9.3911e+03
30.2500 9.8836e+03 8.1817e+03 1.2053e+04 8.2735e+03 1.1981e+04 9.6135e+03 1.0156e+04 9.4027e+03 1.0366e+04 1.1421e+04 8.7478e+03 1.0375e+04 8.2735e+03 1.1981e+04 9.2503e+03
30.3500 9.7330e+03 8.0595e+03 1.1864e+04 8.1498e+03 1.1794e+04 9.4681e+03 1.0000e+04 9.2599e+03 1.0207e+04 1.1245e+04 8.6152e+03 1.0215e+04 8.1498e+03 1.1794e+04 9.1120e+03
30.4500 9.5852e+03 7.9394e+03 1.1679e+04 8.0282e+03 1.1610e+04 9.3253e+03 9.8470e+03 9.1196e+03 1.0052e+04 1.1072e+04 8.4849e+03 1.0058e+04 8.0282e+03 1.1610e+04 8.9760e+03
30.5500 9.4399e+03 7.8214e+03 1.1498e+04 7.9086e+03 1.1429e+04 9.1849e+03 9.6966e+03 8.9818e+03 9.8991e+03 1.0902e+04 8.3569e+03 9.9038e+03 7.9086e+03 1.1429e+04 8.8423e+03
30.6500 9.2972e+03 7.7054e+03 1.1319e+04 7.7912e+03 1.1252e+04 9.0470e+03 9.5490e+03 8.8463e+03 9.7491e+03 1.0736e+04 8.2312e+03 9.7523e+03 7.7912e+03 1.1252e+04 8.7110e+03
30.7500 9.1569e+03 7.5914e+03 1.1144e+04 7.6758e+03 1.1078e+04 8.9115e+03 9.4040e+03 8.7133e+03 9.6017e+03 1.0572e+04 8.1076e+03 9.6035e+03 7.6758e+03 1.1078e+04 8.5819e+03
30.8500 9.0192e+03 7.4793e+03 1.0972e+04 7.5623e+03 1.0907e+04 8.7784e+03 9.2615e+03 8.5826e+03 9.4569e+03 1.0411e+04 7.9862e+03 9.4573e+03 7.5623e+03 1.0907e+04 8.4550e+03
30.9500 8.8838e+03 7.3692e+03 1.0803e+04 7.4508e+03 1.0739e+04 8.6476e+03 9.1215e+03 8.4541e+03 9.3146e+03 1.0253e+04 7.8669e+03 9.3137e+03 7.4508e+03 1.0739e+04 8.3302e+03
31.0500 8.7508e+03 7.2609e+03 1.0637e+04 7.3411e+03 1.0574e+04 8.5190e+03 8.9840e+03 8.3279e+03 9.1748e+03 1.0098e+04 7.7497e+03 9.1727e+03 7.3411e+03 1.0574e+04 8.2076e+03
31.1500 8.6201e+03 7.1545e+03 1.0474e+04 7.2334e+03 1.0412e+04 8.3926e+03 8.8490e+03 8.2039e+03 9.0374e+03 9.9457e+03 7.6345e+03 9.0341e+03 7.2334e+03 1.0412e+04 8.0871e+03
31.2500 8.4917e+03 7.0498e+03 1.0314e+04 7.1274e+03 1.0253e+04 8.2685e+03 8.7162e+03 8.0820e+03 8.9024e+03 9.7959e+03 7.5213e+03 8.8979e+03 7.1274e+03 1.0253e+04 7.9686e+03
31.3500 8.3655e+03 6.9470e+03 1.0157e+04 7.0233e+03 1.0097e+04 8.1464e+03 8.5858e+03 7.9622e+03 8.7698e+03 9.6487e+03 7.4101e+03 8.7641e+03 7.0233e+03 1.0097e+04 7.8522e+03
31.4500 8.2415e+03 6.8459e+03 1.0002e+04 6.9209e+03 9.9431e+03 8.0265e+03 8.4577e+03 7.8444e+03 8.6394e+03 9.5041e+03 7.3007e+03 8.6327e+03 6.9209e+03 9.9431e+03 7.7377e+03
31.5500 8.1197e+03 6.7464e+03 9.8506e+03 6.8203e+03 9.7923e+03 7.9086e+03 8.3318e+03 7.7288e+03 8.5114e+03 9.3620e+03 7.1933e+03 8.5035e+03 6.8203e+03 9.7923e+03 7.6251e+03
31.6500 7.9999e+03 6.6487e+03 9.7015e+03 6.7213e+03 9.6441e+03 7.7927e+03 8.2080e+03 7.6150e+03 8.3855e+03 9.2225e+03 7.0876e+03 8.3766e+03 6.7213e+03 9.6441e+03 7.5144e+03
31.7500 7.8822e+03 6.5525e+03 9.5551e+03 6.6240e+03 9.4986e+03 7.6788e+03 8.0864e+03 7.5033e+03 8.2618e+03 9.0853e+03 6.9838e+03 8.2519e+03 6.6240e+03 9.4986e+03 7.4056e+03
31.8500 7.7665e+03 6.4580e+03 9.4112e+03 6.5283e+03 9.3556e+03 7.5668e+03 7.9669e+03 7.3934e+03 8.1401e+03 8.9505e+03 6.8818e+03 8.1293e+03 6.5283e+03 9.3556e+03 7.2985e+03
31.9500 7.6527e+03 6.3651e+03 9.2699e+03 6.4342e+03 9.2151e+03 7.4568e+03 7.8495e+03 7.2854e+03 8.0206e+03 8.8180e+03 6.7814e+03 8.0089e+03 6.4342e+03 9.2151e+03 7.1933e+03
32.0500 7.5409e+03 6.2737e+03 9.1310e+03 6.3417e+03 9.0771e+03 7.3486e+03 7.7341e+03 7.1793e+03 7.9032e+03 8.6879e+03 6.6828e+03 7.8905e+03 6.3417e+03 9.0771e+03 7.0898e+03
32.1500 7.4311e+03 6.1838e+03 8.9945e+03 6.2508e+03 8.9415e+03 7.2422e+03 7.6206e+03 7.0749e+03 7.7877e+03 8.5599e+03 6.5858e+03 7.7742e+03 6.2508e+03 8.9415e+03 6.9881e+03
32.2500 7.3231e+03 6.0954e+03 8.8605e+03 6.1613e+03 8.8082e+03 7.1376e+03 7.5091e+03 6.9723e+03 7.6742e+03 8.4342e+03 6.4905e+03 7.6598e+03 6.1613e+03 8.8082e+03 6.8880e+03
32.3500 7.2169e+03 6.0085e+03 8.7287e+03 6.0733e+03 8.6773e+03 7.0348e+03 7.3996e+03 6.8715e+03 7.5626e+03 8.3106e+03 6.3968e+03 7.5475e+03 6.0733e+03 8.6773e+03 6.7896e+03
32.4500 7.1125e+03 5.9230e+03 8.5993e+03 5.9868e+03 8.5486e+03 6.9337e+03 7.2918e+03 6.7723e+03 7.4529e+03 8.1892e+03 6.3046e+03 7.4370e+03 5.9868e+03 8.5486e+03 6.6928e+03
32.5500 7.0098e+03 5.8389e+03 8.4721e+03 5.9017e+03 8.4222e+03 6.8342e+03 7.1859e+03 6.6748e+03 7.3451e+03 8.0698e+03 6.2141e+03 7.3284e+03 5.9017e+03 8.4222e+03 6.5976e+03
32.6500 6.9089e+03 5.7562e+03 8.3470e+03 5.8180e+03 8.2979e+03 6.7365e+03 7.0818e+03 6.5790e+03 7.2391e+03 7.9524e+03 6.1250e+03 7.2217e+03 5.8180e+03 8.2979e+03 6.5039e+03
32.7500 6.8097e+03 5.6748e+03 8.2242e+03 5.7356e+03 8.1758e+03 6.6404e+03 6.9795e+03 6.4847e+03 7.1348e+03 7.8371e+03 6.0374e+03 7.1168e+03 5.7356e+03 8.1758e+03 6.4118e+03
32.8500 6.7122e+03 5.5948e+03 8.1034e+03 5.6546e+03 8.0558e+03 6.5459e+03 6.8789e+03 6.3920e+03 7.0323e+03 7.7237e+03 5.9512e+03 7.0137e+03 5.6546e+03 8.0558e+03 6.3212e+03
32.9500 6.6162e+03 5.5161e+03 7.9848e+03 5.5750e+03 7.9379e+03 6.4529e+03 6.7799e+03 6.3009e+03 6.9316e+03 7.6122e+03 5.8665e+03 6.9123e+03 5.5750e+03 7.9379e+03 6.2321e+03
33.0500 6.5219e+03 5.4386e+03 7.8681e+03 5.4966e+03 7.8219e+03 6.3615e+03 6.6827e+03 6.2113e+03 6.8325e+03 7.5026e+03 5.7832e+03 6.8126e+03 5.4966e+03 7.8219e+03 6.1444e+03
33.1500 6.4291e+03 5.3624e+03 7.7534e+03 5.4195e+03 7.7079e+03 6.2715e+03 6.5870e+03 6.1231e+03 6.7350e+03 7.3948e+03 5.7013e+03 6.7146e+03 5.4195e+03 7.7079e+03 6.0582e+03
33.2500 6.3379e+03 5.2875e+03 7.6407e+03 5.3437e+03 7.5959e+03 6.1831e+03 6.4929e+03 6.0364e+03 6.6391e+03 7.2888e+03 5.6207e+03 6.6182e+03 5.3437e+03 7.5959e+03 5.9733e+03
33.3500 6.2481e+03 5.2137e+03 7.5298e+03 5.2690e+03 7.4857e+03 6.0960e+03 6.4004e+03 5.9511e+03 6.5448e+03 7.1844e+03 5.5414e+03 6.5234e+03 5.2690e+03 7.4857e+03 5.8898e+03
33.4500 6.1598e+03 5.1412e+03 7.4208e+03 5.1956e+03 7.3773e+03 6.0104e+03 6.3093e+03 5.8671e+03 6.4521e+03 7.0819e+03 5.4633e+03 6.4301e+03 5.1956e+03 7.3773e+03 5.8077e+03
33.5500 6.0729e+03 5.0698e+03 7.3136e+03 5.1234e+03 7.2708e+03 5.9261e+03 6.2198e+03 5.7846e+03 6.3608e+03 6.9809e+03 5.3866e+03 6.3384e+03 5.1234e+03 7.2708e+03 5.7269e+03
33.6500 5.9874e+03 4.9996e+03 7.2082e+03 5.0523e+03 7.1660e+03 5.8432e+03 6.1317e+03 5.7033e+03 6.2711e+03 6.8816e+03 5.3111e+03 6.2482e+03 5.0523e+03 7.1660e+03 5.6474e+03
33.7500 5.9033e+03 4.9304e+03 7.1046e+03 4.9824e+03 7.0630e+03 5.7617e+03 6.0450e+03 5.6234e+03 6.1828e+03 6.7840e+03 5.2368e+03 6.1596e+03 4.9824e+03 7.0630e+03 5.5692e+03
33.8500 5.8206e+03 4.8624e+03 7.0027e+03 4.9136e+03 6.9617e+03 5.6814e+03 5.9598e+03 5.5448e+03 6.0959e+03 6.6879e+03 5.1637e+03 6.0723e+03 4.9136e+03 6.9617e+03 5.4922e+03
33.9500 5.7391e+03 4.7955e+03 6.9024e+03 4.8459e+03 6.8621e+03 5.6024e+03 5.8759e+03 5.4674e+03 6.0104e+03 6.5934e+03 5.0918e+03 5.9865e+03 4.8459e+03 6.8621e+03 5.4164e+03
34.0500 5.6591e+03 4.7296e+03 6.8038e+03 4.7792e+03 6.7641e+03 5.5247e+03 5.7934e+03 5.3913e+03 5.9263e+03 6.5004e+03 5.0210e+03 5.9021e+03 4.7792e+03 6.7641e+03 5.3419e+03
34.1500 5.5802e+03 4.6648e+03 6.7069e+03 4.7137e+03 6.6677e+03 5.4482e+03 5.7122e+03 5.3164e+03 5.8436e+03 6.4089e+03 4.9514e+03 5.8190e+03 4.7137e+03 6.6677e+03 5.2685e+03
34.2500 5.5027e+03 4.6010e+03 6.6115e+03 4.6491e+03 6.5729e+03 5.3730e+03 5.6324e+03 5.2427e+03 5.7622e+03 6.3189e+03 4.8829e+03 5.7373e+03 4.6491e+03 6.5729e+03 5.1963e+03
34.3500 5.4264e+03 4.5383e+03 6.5177e+03 4.5856e+03 6.4796e+03 5.2989e+03 5.5538e+03 5.1701e+03 5.6821e+03 6.2303e+03 4.8154e+03 5.6569e+03 4.5856e+03 6.4796e+03 5.1253e+03
34.4500 5.3513e+03 4.4765e+03 6.4254e+03 4.5231e+03 6.3879e+03 5.2260e+03 5.4764e+03 5.0988e+03 5.6032e+03 6.1432e+03 4.7491e+03 5.5779e+03 4.5231e+03 6.3879e+03 5.0554e+03
34.5500 5.2774e+03 4.4156e+03 6.3347e+03 4.4616e+03 6.2977e+03 5.1543e+03 5.4004e+03 5.0285e+03 5.5256e+03 6.0574e+03 4.6838e+03 5.5001e+03 4.4616e+03 6.2977e+03 4.9865e+03
34.6500 5.2046e+03 4.3558e+03 6.2454e+03 4.4011e+03 6.2090e+03 5.0837e+03 5.3255e+03 4.9594e+03 5.4493e+03 5.9730e+03 4.6195e+03 5.4236e+03 4.4011e+03 6.2090e+03 4.9188e+03
34.7500 5.1331e+03 4.2969e+03 6.1576e+03 4.3414e+03 6.1217e+03 5.0142e+03 5.2518e+03 4.8913e+03 5.3742e+03 5.8900e+03 4.5563e+03 5.3482e+03 4.3414e+03 6.1217e+03 4.8521e+03
34.8500 5.0626e+03 4.2389e+03 6.0712e+03 4.2828e+03 6.0358e+03 4.9458e+03 5.1793e+03 4.8244e+03 5.3003e+03 5.8083e+03 4.4940e+03 5.2741e+03 4.2828e+03 6.0358e+03 4.7865e+03
34.9500 4.9933e+03 4.1818e+03 5.9862e+03 4.2250e+03 5.9513e+03 4.8785e+03 5.1080e+03 4.7585e+03 5.2275e+03 5.7278e+03 4.4328e+03 5.2012e+03 4.2250e+03 5.9513e+03 4.7219e+03
35.0500 4.9251e+03 4.1256e+03 5.9025e+03 4.1682e+03 5.8682e+03 4.8122e+03 5.0378e+03 4.6936e+03 5.1559e+03 5.6487e+03 4.3724e+03 5.1295e+03 4.1682e+03 5.8682e+03 4.6583e+03
35.1500 4.8579e+03 4.0702e+03 5.8202e+03 4.1122e+03 5.7864e+03 4.7469e+03 4.9686e+03 4.6297e+03 5.0854e+03 5.5708e+03 4.3131e+03 5.0589e+03 4.1122e+03 5.7864e+03 4.5957e+03
35.2500 4.7918e+03 4.0158e+03 5.7393e+03 4.0571e+03 5.7059e+03 4.6827e+03 4.9006e+03 4.5669e+03 5.0161e+03 5.4942e+03 4.2546e+03 4.9894e+03 4.0571e+03 5.7059e+03 4.5340e+03
35.3500 4.7267e+03 3.9621e+03 5.6596e+03 4.0029e+03 5.6267e+03 4.6195e+03 4.8337e+03 4.5050e+03 4.9478e+03 5.4187e+03 4.1971e+03 4.9210e+03 4.0029e+03 5.6267e+03 4.4734e+03
35.4500 4.6626e+03 3.9093e+03 5.5812e+03 3.9495e+03 5.5488e+03 4.5573e+03 4.7678e+03 4.4441e+03 4.8806e+03 5.3444e+03 4.1405e+03 4.8537e+03 3.9495e+03 5.5488e+03 4.4136e+03
35.5500 4.5996e+03 3.8573e+03 5.5041e+03 3.8969e+03 5.4721e+03 4.4960e+03 4.7029e+03 4.3841e+03 4.8144e+03 5.2714e+03 4.0847e+03 4.7874e+03 3.8969e+03 5.4721e+03 4.3548e+03
35.6500 4.5375e+03 3.8062e+03 5.4282e+03 3.8451e+03 5.3967e+03 4.4357e+03 4.6391e+03 4.3251e+03 4.7493e+03 5.1994e+03 4.0299e+03 4.7223e+03 3.8451e+03 5.3967e+03 4.2969e+03
35.7500 4.4764e+03 3.7558e+03 5.3535e+03 3.7942e+03 5.3224e+03 4.3763e+03 4.5763e+03 4.2670e+03 4.6852e+03 5.1286e+03 3.9758e+03 4.6581e+03 3.7942e+03 5.3224e+03 4.2399e+03
35.8500 4.4162e+03 3.7061e+03 5.2800e+03 3.7440e+03 5.2494e+03 4.3178e+03 4.5144e+03 4.2098e+03 4.6221e+03 5.0589e+03 3.9226e+03 4.5949e+03 3.7440e+03 5.2494e+03 4.1837e+03
35.9500 4.3570e+03 3.6573e+03 5.2077e+03 3.6946e+03 5.1775e+03 4.2602e+03 4.4535e+03 4.1535e+03 4.5600e+03 4.9903e+03 3.8703e+03 4.5328e+03 3.6946e+03 5.1775e+03 4.1284e+03
36.0500 4.2987e+03 3.6091e+03 5.1365e+03 3.6459e+03 5.1067e+03 4.2035e+03 4.3936e+03 4.0980e+03 4.4988e+03 4.9227e+03 3.8187e+03 4.4716e+03 3.6459e+03 5.1067e+03 4.0740e+03
36.1500 4.2413e+03 3.5617e+03 5.0665e+03 3.5980e+03 5.0371e+03 4.1477e+03 4.3345e+03 4.0434e+03 4.4386e+03 4.8562e+03 3.7679e+03 4.4113e+03 3.5980e+03 5.0371e+03 4.0204e+03
36.2500 4.1847e+03 3.5151e+03 4.9975e+03 3.5508e+03 4.9685e+03 4.0927e+03 4.2764e+03 3.9897e+03 4.3793e+03 4.7908e+03 3.7179e+03 4.3520e+03 3.5508e+03 4.9685e+03 3.9676e+03
36.3500 4.1291e+03 3.4691e+03 4.9296e+03 3.5043e+03 4.9010e+03 4.0386e+03 4.2192e+03 3.9367e+03 4.3209e+03 4.7263e+03 3.6687e+03 4.2936e+03 3.5043e+03 4.9010e+03 3.9156e+03
36.4500 4.0743e+03 3.4239e+03 4.8628e+03 3.4585e+03 4.8346e+03 3.9853e+03 4.1629e+03 3.8846e+03 4.2634e+03 4.6629e+03 3.6202e+03 4.2362e+03 3.4585e+03 4.8346e+03 3.8644e+03
36.5500 4.0203e+03 3.3793e+03 4.7970e+03 3.4134e+03 4.7692e+03 3.9328e+03 4.1075e+03 3.8333e+03 4.2068e+03 4.6004e+03 3.5725e+03 4.1796e+03 3.4134e+03 4.7692e+03 3.8139e+03
36.6500 3.9672e+03 3.3354e+03 4.7323e+03 3.3691e+03 4.7049e+03 3.8811e+03 4.0529e+03 3.7827e+03 4.1511e+03 4.5389e+03 3.5255e+03 4.1239e+03 3.3691e+03 4.7049e+03 3.7643e+03
36.7500 3.9148e+03 3.2921e+03 4.6686e+03 3.3253e+03 4.6416e+03 3.8302e+03 3.9991e+03 3.7330e+03 4.0962e+03 4.4783e+03 3.4792e+03 4.0690e+03 3.3253e+03 4.6416e+03 3.7153e+03
36.8500 3.8633e+03 3.2495e+03 4.6058e+03 3.2822e+03 4.5792e+03 3.7801e+03 3.9462e+03 3.6839e+03 4.0422e+03 4.4187e+03 3.4336e+03 4.0150e+03 3.2822e+03 4.5792e+03 3.6672e+03
36.9500 3.8125e+03 3.2076e+03 4.5441e+03 3.2398e+03 4.5178e+03 3.7307e+03 3.8940e+03 3.6357e+03 3.9890e+03 4.3599e+03 3.3887e+03 3.9618e+03 3.2398e+03 4.5178e+03 3.6197e+03
37.0500 3.7626e+03 3.1662e+03 4.4833e+03 3.1980e+03 4.4573e+03 3.6820e+03 3.8427e+03 3.5881e+03 3.9366e+03 4.3021e+03 3.3445e+03 3.9095e+03 3.1980e+03 4.4573e+03 3.5730e+03
37.1500 3.7133e+03 3.1255e+03 4.4234e+03 3.1569e+03 4.3978e+03 3.6341e+03 3.7922e+03 3.5413e+03 3.8849e+03 4.2452e+03 3.3009e+03 3.8579e+03 3.1569e+03 4.3978e+03 3.5269e+03
37.2500 3.6648e+03 3.0854e+03 4.3645e+03 3.1163e+03 4.3392e+03 3.5869e+03 3.7424e+03 3.4952e+03 3.8341e+03 4.1891e+03 3.2580e+03 3.8071e+03 3.1163e+03 4.3392e+03 3.4816e+03
37.3500 3.6171e+03 3.0459e+03 4.3064e+03 3.0764e+03 4.2816e+03 3.5405e+03 3.6933e+03 3.4498e+03 3.7841e+03 4.1339e+03 3.2158e+03 3.7571e+03 3.0764e+03 4.2816e+03 3.4369e+03
37.4500 3.5701e+03 3.0070e+03 4.2493e+03 3.0370e+03 4.2248e+03 3.4947e+03 3.6451e+03 3.4050e+03 3.7348e+03 4.0796e+03 3.1741e+03 3.7079e+03 3.0370e+03 4.2248e+03 3.3928e+03
37.5500 3.5237e+03 2.9687e+03 4.1930e+03 2.9983e+03 4.1688e+03 3.4496e+03 3.5975e+03 3.3609e+03 3.6862e+03 4.0260e+03 3.1331e+03 3.6594e+03 2.9983e+03 4.1688e+03 3.3495e+03
37.6500 3.4781e+03 2.9309e+03 4.1377e+03 2.9601e+03 4.1138e+03 3.4052e+03 3.5507e+03 3.3175e+03 3.6384e+03 3.9733e+03 3.0927e+03 3.6116e+03 2.9601e+03 4.1138e+03 3.3068e+03
37.7500 3.4332e+03 2.8937e+03 4.0831e+03 2.9224e+03 4.0595e+03 3.3614e+03 3.5046e+03 3.2748e+03 3.5912e+03 3.9213e+03 3.0530e+03 3.5646e+03 2.9224e+03 4.0595e+03 3.2647e+03
37.8500 3.3889e+03 2.8570e+03 4.0294e+03 2.8854e+03 4.0061e+03 3.3183e+03 3.4591e+03 3.2327e+03 3.5448e+03 3.8702e+03 3.0138e+03 3.5182e+03 2.8854e+03 4.0061e+03 3.2232e+03
37.9500 3.3453e+03 2.8209e+03 3.9765e+03 2.8488e+03 3.9535e+03 3.2758e+03 3.4144e+03 3.1912e+03 3.4991e+03 3.8198e+03 2.9752e+03 3.4726e+03 2.8488e+03 3.9535e+03 3.1823e+03
38.0500 3.3023e+03 2.7853e+03 3.9244e+03 2.8129e+03 3.9017e+03 3.2340e+03 3.3703e+03 3.1503e+03 3.4541e+03 3.7702e+03 2.9371e+03 3.4276e+03 2.8129e+03 3.9017e+03 3.1421e+03
38.1500 3.2600e+03 2.7502e+03 3.8731e+03 2.7774e+03 3.8507e+03 3.1927e+03 3.3269e+03 3.1100e+03 3.4097e+03 3.7213e+03 2.8996e+03 3.3833e+03 2.7774e+03 3.8507e+03 3.1024e+03
38.2500 3.2183e+03 2.7156e+03 3.8225e+03 2.7425e+03 3.8005e+03 3.1521e+03 3.2841e+03 3.0703e+03 3.3660e+03 3.6732e+03 2.8627e+03 3.3397e+03 2.7425e+03 3.8005e+03 3.0633e+03
