# FONLL heavy quark hadroproduction cross section, calculated on Tue Apr  7 18:40:05 CEST 2020
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
4.8048 1.7001e+07 1.0258e+07 2.8311e+07 1.0911e+07 2.7692e+07 1.4512e+07 2.0383e+07 1.5525e+07 1.8477e+07 1.8691e+07 1.5094e+07 2.1400e+07 1.1642e+07 2.7692e+07 1.0911e+07
4.8549 1.6416e+07 9.9733e+06 2.7253e+07 1.0602e+07 2.6660e+07 1.4030e+07 1.9656e+07 1.4997e+07 1.7835e+07 1.8103e+07 1.4564e+07 2.0616e+07 1.1262e+07 2.6660e+07 1.0602e+07
4.9049 1.5854e+07 9.6967e+06 2.6241e+07 1.0303e+07 2.5672e+07 1.3566e+07 1.8958e+07 1.4489e+07 1.7219e+07 1.7535e+07 1.4055e+07 1.9865e+07 1.0896e+07 2.5672e+07 1.0303e+07
4.9550 1.5314e+07 9.4279e+06 2.5271e+07 1.0012e+07 2.4725e+07 1.3120e+07 1.8288e+07 1.4001e+07 1.6627e+07 1.6986e+07 1.3567e+07 1.9145e+07 1.0543e+07 2.4725e+07 1.0012e+07
5.0050 1.4795e+07 9.1669e+06 2.4342e+07 9.7304e+06 2.3819e+07 1.2690e+07 1.7645e+07 1.3531e+07 1.6058e+07 1.6456e+07 1.3098e+07 1.8455e+07 1.0204e+07 2.3819e+07 9.7304e+06
5.0551 1.4296e+07 8.9134e+06 2.3453e+07 9.4569e+06 2.2950e+07 1.2277e+07 1.7028e+07 1.3079e+07 1.5512e+07 1.5944e+07 1.2648e+07 1.7794e+07 9.8766e+06 2.2950e+07 9.4569e+06
5.1051 1.3816e+07 8.6672e+06 2.2600e+07 9.1914e+06 2.2118e+07 1.1879e+07 1.6436e+07 1.2645e+07 1.4986e+07 1.5449e+07 1.2216e+07 1.7159e+07 9.5616e+06 2.2118e+07 9.1914e+06
5.1552 1.3354e+07 8.4281e+06 2.1783e+07 8.9339e+06 2.1321e+07 1.1495e+07 1.5867e+07 1.2226e+07 1.4482e+07 1.4970e+07 1.1801e+07 1.6551e+07 9.2580e+06 2.1321e+07 8.9339e+06
5.2052 1.2910e+07 8.1958e+06 2.1000e+07 8.6840e+06 2.0556e+07 1.1126e+07 1.5321e+07 1.1824e+07 1.3997e+07 1.4508e+07 1.1402e+07 1.5968e+07 8.9654e+06 2.0556e+07 8.6840e+06
5.2553 1.2483e+07 7.9703e+06 2.0249e+07 8.4414e+06 1.9823e+07 1.0770e+07 1.4796e+07 1.1437e+07 1.3530e+07 1.4062e+07 1.1018e+07 1.5408e+07 8.6834e+06 1.9823e+07 8.4414e+06
5.3053 1.2073e+07 7.7512e+06 1.9529e+07 8.2060e+06 1.9119e+07 1.0428e+07 1.4292e+07 1.1064e+07 1.3082e+07 1.3631e+07 1.0650e+07 1.4871e+07 8.4116e+06 1.9119e+07 8.2060e+06
5.3554 1.1678e+07 7.5384e+06 1.8838e+07 7.9776e+06 1.8444e+07 1.0098e+07 1.3807e+07 1.0705e+07 1.2650e+07 1.3214e+07 1.0296e+07 1.4355e+07 8.1495e+06 1.8444e+07 7.9776e+06
5.4054 1.1297e+07 7.3317e+06 1.8175e+07 7.7558e+06 1.7797e+07 9.7795e+06 1.3342e+07 1.0359e+07 1.2235e+07 1.2811e+07 9.9555e+06 1.3860e+07 7.8968e+06 1.7797e+07 7.7558e+06
5.4555 1.0931e+07 7.1311e+06 1.7539e+07 7.5407e+06 1.7176e+07 9.4729e+06 1.2894e+07 1.0026e+07 1.1836e+07 1.2421e+07 9.6281e+06 1.3385e+07 7.6531e+06 1.7176e+07 7.5407e+06
5.5055 1.0579e+07 6.9363e+06 1.6929e+07 7.3321e+06 1.6580e+07 9.1773e+06 1.2464e+07 9.7053e+06 1.1452e+07 1.2045e+07 9.3132e+06 1.2929e+07 7.4180e+06 1.6580e+07 7.3321e+06
5.5556 1.0239e+07 6.7474e+06 1.6344e+07 7.1298e+06 1.6007e+07 8.8923e+06 1.2050e+07 9.3964e+06 1.1082e+07 1.1682e+07 9.0102e+06 1.2490e+07 7.1912e+06 1.6007e+07 7.1298e+06
5.6056 9.9124e+06 6.5639e+06 1.5781e+07 6.9335e+06 1.5458e+07 8.6175e+06 1.1653e+07 9.0987e+06 1.0726e+07 1.1330e+07 8.7186e+06 1.2070e+07 6.9724e+06 1.5458e+07 6.9335e+06
5.6557 9.5975e+06 6.3859e+06 1.5241e+07 6.7432e+06 1.4930e+07 8.3524e+06 1.1270e+07 8.8118e+06 1.0383e+07 1.0990e+07 8.4380e+06 1.1665e+07 6.7612e+06 1.4930e+07 6.7432e+06
5.7057 9.2941e+06 6.2119e+06 1.4723e+07 6.5573e+06 1.4424e+07 8.0967e+06 1.0902e+07 8.5353e+06 1.0053e+07 1.0662e+07 8.1677e+06 1.1276e+07 6.5573e+06 1.4424e+07 6.5586e+06
5.7558 9.0018e+06 6.0285e+06 1.4225e+07 6.3605e+06 1.3937e+07 7.8500e+06 1.0548e+07 8.2688e+06 9.7349e+06 1.0344e+07 7.9075e+06 1.0902e+07 6.3605e+06 1.3937e+07 6.3796e+06
5.8058 8.7201e+06 5.8512e+06 1.3746e+07 6.1705e+06 1.3469e+07 7.6119e+06 1.0207e+07 8.0117e+06 9.4285e+06 1.0038e+07 7.6569e+06 1.0543e+07 6.1705e+06 1.3469e+07 6.2059e+06
5.8559 8.4485e+06 5.6799e+06 1.3286e+07 5.9870e+06 1.3019e+07 7.3821e+06 9.8783e+06 7.7638e+06 9.1332e+06 9.7406e+06 7.4155e+06 1.0197e+07 5.9870e+06 1.3019e+07 6.0374e+06
5.9059 8.1867e+06 5.5144e+06 1.2844e+07 5.8098e+06 1.2587e+07 7.1602e+06 9.5622e+06 7.5248e+06 8.8486e+06 9.4536e+06 7.1829e+06 9.8644e+06 5.8098e+06 1.2587e+07 5.8739e+06
5.9560 7.9342e+06 5.3544e+06 1.2419e+07 5.6386e+06 1.2171e+07 6.9461e+06 9.2577e+06 7.2941e+06 8.5742e+06 9.1759e+06 6.9588e+06 9.5444e+06 5.6386e+06 1.2171e+07 5.7153e+06
6.0060 7.6906e+06 5.1997e+06 1.2010e+07 5.4733e+06 1.1771e+07 6.7393e+06 8.9645e+06 7.0716e+06 8.3097e+06 8.9074e+06 6.7427e+06 9.2363e+06 5.4733e+06 1.1771e+07 5.5614e+06
6.0561 7.4557e+06 5.0501e+06 1.1616e+07 5.3135e+06 1.1386e+07 6.5396e+06 8.6819e+06 6.8569e+06 8.0546e+06 8.6476e+06 6.5344e+06 8.9398e+06 5.3135e+06 1.1386e+07 5.4121e+06
6.1061 7.2291e+06 4.9055e+06 1.1238e+07 5.1591e+06 1.1016e+07 6.3467e+06 8.4096e+06 6.6496e+06 7.8085e+06 8.3963e+06 6.3336e+06 8.6543e+06 5.1591e+06 1.1016e+07 5.2672e+06
6.1562 7.0104e+06 4.7656e+06 1.0874e+07 5.0099e+06 1.0660e+07 6.1603e+06 8.1472e+06 6.4496e+06 7.5712e+06 8.1532e+06 6.1400e+06 8.3794e+06 5.0099e+06 1.0660e+07 5.1266e+06
6.2062 6.7993e+06 4.6303e+06 1.0523e+07 4.8657e+06 1.0317e+07 5.9803e+06 7.8943e+06 6.2564e+06 7.3422e+06 7.9179e+06 5.9532e+06 8.1145e+06 4.8657e+06 1.0317e+07 4.9902e+06
6.2563 6.5956e+06 4.4995e+06 1.0186e+07 4.7262e+06 9.9866e+06 5.8063e+06 7.6504e+06 6.0699e+06 7.1212e+06 7.6902e+06 5.7730e+06 7.8594e+06 4.7262e+06 9.9866e+06 4.8578e+06
6.3063 6.3989e+06 4.3729e+06 9.8606e+06 4.5914e+06 9.6686e+06 5.6382e+06 7.4152e+06 5.8898e+06 6.9079e+06 7.4698e+06 5.5991e+06 7.6135e+06 4.5914e+06 9.6686e+06 4.7292e+06
6.3564 6.2090e+06 4.2504e+06 9.5476e+06 4.4610e+06 9.3624e+06 5.4757e+06 7.1884e+06 5.7159e+06 6.7020e+06 7.2566e+06 5.4313e+06 7.3765e+06 4.4610e+06 9.3624e+06 4.6045e+06
6.4064 6.0255e+06 4.1318e+06 9.2461e+06 4.3349e+06 9.0673e+06 5.3185e+06 6.9695e+06 5.5479e+06 6.5032e+06 7.0501e+06 5.2694e+06 7.1480e+06 4.3349e+06 9.0673e+06 4.4834e+06
6.4565 5.8484e+06 4.0171e+06 8.9556e+06 4.2130e+06 8.7830e+06 5.1666e+06 6.7584e+06 5.3855e+06 6.3113e+06 6.8502e+06 5.1130e+06 6.9278e+06 4.2130e+06 8.7830e+06 4.3658e+06
6.5065 5.6772e+06 3.9060e+06 8.6756e+06 4.0950e+06 8.5090e+06 5.0197e+06 6.5547e+06 5.2286e+06 6.1259e+06 6.6568e+06 4.9621e+06 6.7153e+06 4.0950e+06 8.5090e+06 4.2516e+06
6.5566 5.5119e+06 3.7985e+06 8.4058e+06 3.9808e+06 8.2450e+06 4.8777e+06 6.3580e+06 5.0770e+06 5.9468e+06 6.4694e+06 4.8163e+06 6.5104e+06 3.9808e+06 8.2450e+06 4.1408e+06
6.6066 5.3521e+06 3.6945e+06 8.1457e+06 3.8703e+06 7.9903e+06 4.7403e+06 6.1682e+06 4.9305e+06 5.7738e+06 6.2880e+06 4.6756e+06 6.3127e+06 3.8703e+06 7.9903e+06 4.0332e+06
6.6567 5.1977e+06 3.5936e+06 7.8949e+06 3.7634e+06 7.7448e+06 4.6073e+06 5.9850e+06 4.7888e+06 5.6066e+06 6.1123e+06 4.5396e+06 6.1220e+06 3.7634e+06 7.7448e+06 3.9287e+06
6.7067 5.0485e+06 3.4960e+06 7.6530e+06 3.6599e+06 7.5080e+06 4.4787e+06 5.8080e+06 4.6519e+06 5.4451e+06 5.9422e+06 4.4082e+06 5.9381e+06 3.6599e+06 7.5080e+06 3.8272e+06
6.7568 4.9042e+06 3.4014e+06 7.4197e+06 3.5596e+06 7.2796e+06 4.3542e+06 5.6372e+06 4.5194e+06 5.2889e+06 5.7775e+06 4.2812e+06 5.7606e+06 3.5596e+06 7.2796e+06 3.7287e+06
6.8068 4.7647e+06 3.3098e+06 7.1946e+06 3.4626e+06 7.0592e+06 4.2338e+06 5.4721e+06 4.3913e+06 5.1380e+06 5.6179e+06 4.1585e+06 5.5892e+06 3.4626e+06 7.0592e+06 3.6330e+06
6.8569 4.6297e+06 3.2210e+06 6.9774e+06 3.3686e+06 6.8465e+06 4.1171e+06 5.3127e+06 4.2674e+06 4.9920e+06 5.4634e+06 4.0399e+06 5.4238e+06 3.3686e+06 6.8465e+06 3.5401e+06
6.9069 4.4992e+06 3.1349e+06 6.7679e+06 3.2775e+06 6.6413e+06 4.0042e+06 5.1586e+06 4.1476e+06 4.8509e+06 5.3136e+06 3.9253e+06 5.2641e+06 3.2775e+06 6.6413e+06 3.4498e+06
6.9570 4.3730e+06 3.0515e+06 6.5656e+06 3.1892e+06 6.4431e+06 3.8949e+06 5.0097e+06 4.0316e+06 4.7144e+06 5.1685e+06 3.8144e+06 5.1098e+06 3.1892e+06 6.4431e+06 3.3620e+06
7.0070 4.2508e+06 2.9706e+06 6.3703e+06 3.1038e+06 6.2518e+06 3.7890e+06 4.8658e+06 3.9194e+06 4.5823e+06 5.0279e+06 3.7072e+06 4.9609e+06 3.1038e+06 6.2518e+06 3.2768e+06
7.0571 4.1327e+06 2.8922e+06 6.1817e+06 3.0209e+06 6.0671e+06 3.6865e+06 4.7267e+06 3.8107e+06 4.4546e+06 4.8916e+06 3.6034e+06 4.8170e+06 3.0209e+06 6.0671e+06 3.1940e+06
7.1071 4.0183e+06 2.8162e+06 5.9996e+06 2.9406e+06 5.8887e+06 3.5871e+06 4.5922e+06 3.7056e+06 4.3310e+06 4.7594e+06 3.5031e+06 4.6779e+06 2.9406e+06 5.8887e+06 3.1136e+06
7.1572 3.9075e+06 2.7425e+06 5.8237e+06 2.8628e+06 5.7164e+06 3.4909e+06 4.4622e+06 3.6038e+06 4.2113e+06 4.6313e+06 3.4060e+06 4.5436e+06 2.8628e+06 5.7164e+06 3.0354e+06
7.2072 3.8003e+06 2.6710e+06 5.6538e+06 2.7874e+06 5.5499e+06 3.3976e+06 4.3363e+06 3.5052e+06 4.0955e+06 4.5071e+06 3.3121e+06 4.4137e+06 2.7874e+06 5.5499e+06 2.9594e+06
7.2573 3.6965e+06 2.6017e+06 5.4896e+06 2.7143e+06 5.3890e+06 3.3073e+06 4.2146e+06 3.4097e+06 3.9834e+06 4.3866e+06 3.2211e+06 4.2881e+06 2.7143e+06 5.3890e+06 2.8856e+06
7.3073 3.5960e+06 2.5344e+06 5.3309e+06 2.6434e+06 5.2335e+06 3.2197e+06 4.0969e+06 3.3173e+06 3.8748e+06 4.2698e+06 3.1331e+06 4.1668e+06 2.6434e+06 5.2335e+06 2.8138e+06
7.3574 3.4987e+06 2.4692e+06 5.1776e+06 2.5746e+06 5.0832e+06 3.1348e+06 3.9830e+06 3.2277e+06 3.7697e+06 4.1565e+06 3.0479e+06 4.0494e+06 2.5746e+06 5.0832e+06 2.7440e+06
7.4074 3.4044e+06 2.4059e+06 5.0293e+06 2.5079e+06 4.9379e+06 3.0524e+06 3.8727e+06 3.1409e+06 3.6679e+06 4.0466e+06 2.9653e+06 3.9358e+06 2.5079e+06 4.9379e+06 2.6762e+06
7.4575 3.3130e+06 2.3444e+06 4.8860e+06 2.4432e+06 4.7974e+06 2.9726e+06 3.7660e+06 3.0568e+06 3.5692e+06 3.9400e+06 2.8854e+06 3.8260e+06 2.4432e+06 4.7974e+06 2.6103e+06
7.5075 3.2245e+06 2.2848e+06 4.7474e+06 2.3804e+06 4.6616e+06 2.8952e+06 3.6627e+06 2.9753e+06 3.4737e+06 3.8365e+06 2.8080e+06 3.7198e+06 2.3804e+06 4.6616e+06 2.5462e+06
7.5576 3.1387e+06 2.2269e+06 4.6134e+06 2.3195e+06 4.5302e+06 2.8201e+06 3.5627e+06 2.8964e+06 3.3811e+06 3.7361e+06 2.7330e+06 3.6170e+06 2.3195e+06 4.5302e+06 2.4838e+06
7.6076 3.0556e+06 2.1708e+06 4.4838e+06 2.2604e+06 4.4031e+06 2.7473e+06 3.4658e+06 2.8198e+06 3.2914e+06 3.6386e+06 2.6603e+06 3.5175e+06 2.2604e+06 4.4031e+06 2.4232e+06
7.6577 2.9750e+06 2.1162e+06 4.3583e+06 2.2031e+06 4.2801e+06 2.6767e+06 3.3720e+06 2.7456e+06 3.2044e+06 3.5440e+06 2.5899e+06 3.4212e+06 2.2031e+06 4.2801e+06 2.3642e+06
7.7077 2.8969e+06 2.0633e+06 4.2370e+06 2.1474e+06 4.1612e+06 2.6081e+06 3.2811e+06 2.6736e+06 3.1202e+06 3.4522e+06 2.5216e+06 3.3279e+06 2.1474e+06 4.1612e+06 2.3069e+06
7.7578 2.8211e+06 2.0119e+06 4.1196e+06 2.0934e+06 4.0460e+06 2.5416e+06 3.1931e+06 2.6038e+06 3.0384e+06 3.3630e+06 2.4554e+06 3.2376e+06 2.0934e+06 4.0460e+06 2.2511e+06
7.8078 2.7477e+06 1.9619e+06 4.0059e+06 2.0410e+06 3.9346e+06 2.4771e+06 3.1078e+06 2.5361e+06 2.9592e+06 3.2764e+06 2.3913e+06 3.1502e+06 2.0410e+06 3.9346e+06 2.1969e+06
7.8579 2.6764e+06 1.9134e+06 3.8959e+06 1.9901e+06 3.8267e+06 2.4144e+06 3.0252e+06 2.4705e+06 2.8824e+06 3.1924e+06 2.3291e+06 3.0656e+06 1.9901e+06 3.8267e+06 2.1441e+06
7.9079 2.6073e+06 1.8663e+06 3.7894e+06 1.9406e+06 3.7222e+06 2.3536e+06 2.9451e+06 2.4068e+06 2.8079e+06 3.1107e+06 2.2688e+06 2.9836e+06 1.9406e+06 3.7222e+06 2.0928e+06
7.9580 2.5403e+06 1.8206e+06 3.6863e+06 1.8926e+06 3.6211e+06 2.2946e+06 2.8674e+06 2.3450e+06 2.7356e+06 3.0314e+06 2.2103e+06 2.9041e+06 1.8926e+06 3.6211e+06 2.0428e+06
8.0080 2.4753e+06 1.7761e+06 3.5864e+06 1.8460e+06 3.5231e+06 2.2372e+06 2.7922e+06 2.2851e+06 2.6655e+06 2.9544e+06 2.1536e+06 2.8271e+06 1.8460e+06 3.5231e+06 1.9942e+06
8.0581 2.4122e+06 1.7329e+06 3.4897e+06 1.8007e+06 3.4283e+06 2.1816e+06 2.7192e+06 2.2269e+06 2.5975e+06 2.8796e+06 2.0985e+06 2.7525e+06 1.8007e+06 3.4283e+06 1.9469e+06
8.1081 2.3510e+06 1.6909e+06 3.3960e+06 1.7567e+06 3.3364e+06 2.1275e+06 2.6484e+06 2.1704e+06 2.5315e+06 2.8070e+06 2.0451e+06 2.6802e+06 1.7567e+06 3.3364e+06 1.9009e+06
8.1582 2.2916e+06 1.6501e+06 3.3052e+06 1.7140e+06 3.2473e+06 2.0750e+06 2.5799e+06 2.1157e+06 2.4674e+06 2.7366e+06 1.9933e+06 2.6102e+06 1.7140e+06 3.2473e+06 1.8561e+06
8.2082 2.2339e+06 1.6105e+06 3.2173e+06 1.6724e+06 3.1610e+06 2.0241e+06 2.5134e+06 2.0625e+06 2.4053e+06 2.6681e+06 1.9431e+06 2.5422e+06 1.6724e+06 3.1610e+06 1.8126e+06
8.2583 2.1780e+06 1.5719e+06 3.1321e+06 1.6321e+06 3.0774e+06 1.9746e+06 2.4489e+06 2.0109e+06 2.3450e+06 2.6017e+06 1.8943e+06 2.4763e+06 1.6321e+06 3.0774e+06 1.7702e+06
8.3083 2.1236e+06 1.5345e+06 3.0495e+06 1.5929e+06 2.9964e+06 1.9265e+06 2.3863e+06 1.9608e+06 2.2865e+06 2.5371e+06 1.8469e+06 2.4124e+06 1.5929e+06 2.9964e+06 1.7289e+06
8.3584 2.0709e+06 1.4980e+06 2.9695e+06 1.5547e+06 2.9179e+06 1.8797e+06 2.3256e+06 1.9122e+06 2.2296e+06 2.4744e+06 1.8010e+06 2.3504e+06 1.5547e+06 2.9179e+06 1.6888e+06
8.4084 2.0197e+06 1.4626e+06 2.8919e+06 1.5177e+06 2.8417e+06 1.8343e+06 2.2667e+06 1.8649e+06 2.1745e+06 2.4135e+06 1.7563e+06 2.2903e+06 1.5177e+06 2.8417e+06 1.6497e+06
8.4585 1.9700e+06 1.4281e+06 2.8166e+06 1.4816e+06 2.7679e+06 1.7902e+06 2.2096e+06 1.8190e+06 2.1209e+06 2.3544e+06 1.7130e+06 2.2320e+06 1.4816e+06 2.7679e+06 1.6116e+06
8.5085 1.9216e+06 1.3946e+06 2.7437e+06 1.4466e+06 2.6962e+06 1.7473e+06 2.1541e+06 1.7744e+06 2.0688e+06 2.2968e+06 1.6709e+06 2.1754e+06 1.4466e+06 2.6962e+06 1.5746e+06
8.5586 1.8747e+06 1.3620e+06 2.6729e+06 1.4125e+06 2.6268e+06 1.7056e+06 2.1002e+06 1.7312e+06 2.0183e+06 2.2410e+06 1.6301e+06 2.1205e+06 1.4125e+06 2.6268e+06 1.5385e+06
8.6086 1.8291e+06 1.3303e+06 2.6043e+06 1.3794e+06 2.5594e+06 1.6650e+06 2.0480e+06 1.6891e+06 1.9692e+06 2.1867e+06 1.5904e+06 2.0672e+06 1.3794e+06 2.5594e+06 1.5033e+06
8.6587 1.7848e+06 1.2995e+06 2.5377e+06 1.3472e+06 2.4941e+06 1.6256e+06 1.9972e+06 1.6482e+06 1.9215e+06 2.1339e+06 1.5518e+06 2.0155e+06 1.3472e+06 2.4941e+06 1.4691e+06
8.7087 1.7418e+06 1.2694e+06 2.4731e+06 1.3158e+06 2.4307e+06 1.5873e+06 1.9480e+06 1.6085e+06 1.8751e+06 2.0826e+06 1.5143e+06 1.9652e+06 1.3158e+06 2.4307e+06 1.4358e+06
8.7588 1.7000e+06 1.2402e+06 2.4104e+06 1.2853e+06 2.3691e+06 1.5500e+06 1.9001e+06 1.5699e+06 1.8300e+06 2.0327e+06 1.4779e+06 1.9165e+06 1.2853e+06 2.3691e+06 1.4034e+06
8.8088 1.6593e+06 1.2118e+06 2.3496e+06 1.2556e+06 2.3094e+06 1.5137e+06 1.8536e+06 1.5323e+06 1.7863e+06 1.9842e+06 1.4425e+06 1.8691e+06 1.2556e+06 2.3094e+06 1.3718e+06
8.8589 1.6198e+06 1.1841e+06 2.2906e+06 1.2267e+06 2.2515e+06 1.4784e+06 1.8084e+06 1.4958e+06 1.7437e+06 1.9370e+06 1.4081e+06 1.8231e+06 1.2267e+06 2.2515e+06 1.3410e+06
8.9089 1.5813e+06 1.1571e+06 2.2333e+06 1.1986e+06 2.1952e+06 1.4441e+06 1.7646e+06 1.4604e+06 1.7023e+06 1.8911e+06 1.3746e+06 1.7785e+06 1.1986e+06 2.1952e+06 1.3110e+06
8.9590 1.5440e+06 1.1309e+06 2.1777e+06 1.1712e+06 2.1406e+06 1.4107e+06 1.7220e+06 1.4259e+06 1.6621e+06 1.8464e+06 1.3421e+06 1.7351e+06 1.1712e+06 2.1406e+06 1.2817e+06
9.0090 1.5076e+06 1.1054e+06 2.1237e+06 1.1446e+06 2.0876e+06 1.3782e+06 1.6805e+06 1.3923e+06 1.6230e+06 1.8030e+06 1.3105e+06 1.6929e+06 1.1446e+06 2.0876e+06 1.2532e+06
9.0591 1.4723e+06 1.0805e+06 2.0713e+06 1.1187e+06 2.0361e+06 1.3466e+06 1.6402e+06 1.3597e+06 1.5849e+06 1.7608e+06 1.2798e+06 1.6520e+06 1.1187e+06 2.0361e+06 1.2255e+06
9.1091 1.4379e+06 1.0563e+06 2.0204e+06 1.0934e+06 1.9861e+06 1.3158e+06 1.6011e+06 1.3279e+06 1.5479e+06 1.7196e+06 1.2499e+06 1.6122e+06 1.0934e+06 1.9861e+06 1.1984e+06
9.1592 1.4045e+06 1.0327e+06 1.9709e+06 1.0688e+06 1.9375e+06 1.2859e+06 1.5631e+06 1.2970e+06 1.5119e+06 1.6796e+06 1.2208e+06 1.5735e+06 1.0688e+06 1.9375e+06 1.1721e+06
9.2092 1.3719e+06 1.0097e+06 1.9229e+06 1.0449e+06 1.8904e+06 1.2567e+06 1.5261e+06 1.2670e+06 1.4769e+06 1.6407e+06 1.1925e+06 1.5359e+06 1.0449e+06 1.8904e+06 1.1464e+06
9.2593 1.3403e+06 9.8729e+05 1.8762e+06 1.0216e+06 1.8445e+06 1.2283e+06 1.4901e+06 1.2377e+06 1.4428e+06 1.6028e+06 1.1650e+06 1.4994e+06 1.0216e+06 1.8445e+06 1.1213e+06
9.3093 1.3094e+06 9.6548e+05 1.8309e+06 9.9890e+05 1.8000e+06 1.2006e+06 1.4551e+06 1.2093e+06 1.4096e+06 1.5659e+06 1.1382e+06 1.4638e+06 9.9890e+05 1.8000e+06 1.0969e+06
9.3594 1.2795e+06 9.4423e+05 1.7868e+06 9.7678e+05 1.7567e+06 1.1737e+06 1.4211e+06 1.1816e+06 1.3773e+06 1.5300e+06 1.1121e+06 1.4293e+06 9.7678e+05 1.7567e+06 1.0731e+06
9.4094 1.2503e+06 9.2352e+05 1.7440e+06 9.5523e+05 1.7147e+06 1.1475e+06 1.3880e+06 1.1546e+06 1.3459e+06 1.4950e+06 1.0867e+06 1.3957e+06 9.5523e+05 1.7147e+06 1.0499e+06
9.4595 1.2219e+06 9.0334e+05 1.7024e+06 9.3424e+05 1.6738e+06 1.1219e+06 1.3558e+06 1.1284e+06 1.3154e+06 1.4610e+06 1.0620e+06 1.3630e+06 9.3424e+05 1.6738e+06 1.0273e+06
9.5095 1.1942e+06 8.8368e+05 1.6620e+06 9.1378e+05 1.6341e+06 1.0971e+06 1.3244e+06 1.1028e+06 1.2856e+06 1.4278e+06 1.0380e+06 1.3312e+06 9.1378e+05 1.6341e+06 1.0052e+06
9.5596 1.1673e+06 8.6451e+05 1.6227e+06 8.9385e+05 1.5955e+06 1.0728e+06 1.2940e+06 1.0779e+06 1.2566e+06 1.3955e+06 1.0146e+06 1.3003e+06 8.9385e+05 1.5955e+06 9.8368e+05
9.6096 1.1410e+06 8.4583e+05 1.5845e+06 8.7442e+05 1.5580e+06 1.0492e+06 1.2643e+06 1.0537e+06 1.2284e+06 1.3640e+06 9.9180e+05 1.2702e+06 8.7442e+05 1.5580e+06 9.6269e+05
9.6597 1.1155e+06 8.2761e+05 1.5473e+06 8.5549e+05 1.5214e+06 1.0262e+06 1.2354e+06 1.0301e+06 1.2009e+06 1.3334e+06 9.6961e+05 1.2410e+06 8.5549e+05 1.5214e+06 9.4222e+05
9.7097 1.0906e+06 8.0985e+05 1.5112e+06 8.3703e+05 1.4860e+06 1.0037e+06 1.2073e+06 1.0071e+06 1.1741e+06 1.3035e+06 9.4800e+05 1.2125e+06 8.3703e+05 1.4860e+06 9.2225e+05
9.7598 1.0664e+06 7.9253e+05 1.4761e+06 8.1904e+05 1.4514e+06 9.8187e+05 1.1800e+06 9.8470e+05 1.1481e+06 1.2744e+06 9.2696e+05 1.1848e+06 8.1904e+05 1.4514e+06 9.0277e+05
9.8098 1.0428e+06 7.7565e+05 1.4419e+06 8.0150e+05 1.4179e+06 9.6056e+05 1.1533e+06 9.6288e+05 1.1227e+06 1.2461e+06 9.0646e+05 1.1578e+06 8.0150e+05 1.4179e+06 8.8377e+05
9.8599 1.0198e+06 7.5919e+05 1.4086e+06 7.8440e+05 1.3852e+06 9.3979e+05 1.1274e+06 9.4164e+05 1.0979e+06 1.2185e+06 8.8649e+05 1.1316e+06 7.8440e+05 1.3852e+06 8.6524e+05
9.9099 9.9739e+05 7.4313e+05 1.3762e+06 7.6773e+05 1.3534e+06 9.1955e+05 1.1021e+06 9.2094e+05 1.0738e+06 1.1916e+06 8.6703e+05 1.1060e+06 7.6773e+05 1.3534e+06 8.4716e+05
9.9600 9.7557e+05 7.2747e+05 1.3447e+06 7.5148e+05 1.3224e+06 8.9982e+05 1.0776e+06 9.0077e+05 1.0504e+06 1.1654e+06 8.4808e+05 1.0812e+06 7.5148e+05 1.3224e+06 8.2951e+05
10.0100 9.5431e+05 7.1220e+05 1.3141e+06 7.3562e+05 1.2922e+06 8.8058e+05 1.0536e+06 8.8112e+05 1.0275e+06 1.1399e+06 8.2962e+05 1.0569e+06 7.3562e+05 1.2922e+06 8.1230e+05
10.0601 9.3359e+05 6.9730e+05 1.2842e+06 7.2016e+05 1.2629e+06 8.6182e+05 1.0303e+06 8.6197e+05 1.0052e+06 1.1150e+06 8.1162e+05 1.0333e+06 7.2016e+05 1.2629e+06 7.9550e+05
10.1101 9.1339e+05 6.8277e+05 1.2551e+06 7.0508e+05 1.2343e+06 8.4353e+05 1.0076e+06 8.4330e+05 9.8348e+05 1.0908e+06 7.9408e+05 1.0104e+06 7.0508e+05 1.2343e+06 7.7911e+05
10.1602 8.9371e+05 6.6859e+05 1.2268e+06 6.9036e+05 1.2065e+06 8.2570e+05 9.8545e+05 8.2512e+05 9.6231e+05 1.0672e+06 7.7699e+05 9.8799e+05 6.9036e+05 1.2065e+06 7.6311e+05
10.2102 8.7452e+05 6.5475e+05 1.1992e+06 6.7601e+05 1.1794e+06 8.0830e+05 9.6390e+05 8.0738e+05 9.4167e+05 1.0442e+06 7.6032e+05 9.6620e+05 6.7601e+05 1.1794e+06 7.4749e+05
