# FONLL heavy quark hadroproduction cross section, calculated on Fri Mar 12 22:41:27 CET 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.05
# ptmax = 49.95
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
9.5500 1.1724e+06 8.6813e+05 1.6301e+06 8.9762e+05 1.6028e+06 1.0774e+06 1.2997e+06 1.0826e+06 1.2621e+06 1.4016e+06 1.0190e+06 1.3062e+06 8.9762e+05 1.6028e+06 9.8775e+05
9.6500 1.1204e+06 8.3109e+05 1.5544e+06 8.5910e+05 1.5284e+06 1.0306e+06 1.2409e+06 1.0346e+06 1.2062e+06 1.3392e+06 9.7385e+05 1.2466e+06 8.5910e+05 1.5284e+06 9.4613e+05
9.7500 1.0711e+06 7.9587e+05 1.4828e+06 8.2251e+05 1.4581e+06 9.8609e+05 1.1852e+06 9.8902e+05 1.1531e+06 1.2801e+06 9.3102e+05 1.1902e+06 8.2251e+05 1.4581e+06 9.0653e+05
9.8500 1.0243e+06 7.6240e+05 1.4151e+06 7.8774e+05 1.3915e+06 9.4384e+05 1.1324e+06 9.4578e+05 1.1028e+06 1.2239e+06 8.9038e+05 1.1367e+06 7.8774e+05 1.3915e+06 8.6885e+05
9.9500 9.7987e+05 7.3056e+05 1.3509e+06 7.5468e+05 1.3285e+06 9.0370e+05 1.0824e+06 9.0474e+05 1.0550e+06 1.1706e+06 8.5181e+05 1.0861e+06 7.5468e+05 1.3285e+06 8.3299e+05
10.0500 9.3771e+05 7.0027e+05 1.2901e+06 7.2324e+05 1.2687e+06 8.6555e+05 1.0349e+06 8.6578e+05 1.0096e+06 1.1200e+06 8.1520e+05 1.0380e+06 7.2324e+05 1.2687e+06 7.9885e+05
10.1500 8.9766e+05 6.7144e+05 1.2325e+06 6.9332e+05 1.2121e+06 8.2928e+05 9.8990e+05 8.2877e+05 9.6656e+05 1.0719e+06 7.8042e+05 9.9249e+05 6.9332e+05 1.2121e+06 7.6633e+05
10.2500 8.5962e+05 6.4399e+05 1.1778e+06 6.6485e+05 1.1584e+06 7.9478e+05 9.4715e+05 7.9360e+05 9.2563e+05 1.0263e+06 7.4738e+05 9.4927e+05 6.6485e+05 1.1584e+06 7.3534e+05
10.3500 8.2345e+05 6.1785e+05 1.1260e+06 6.3774e+05 1.1074e+06 7.6195e+05 9.0656e+05 7.6018e+05 8.8672e+05 9.8288e+05 7.1596e+05 9.0825e+05 6.3774e+05 1.1074e+06 7.0581e+05
10.4500 7.8905e+05 5.9294e+05 1.0768e+06 6.1192e+05 1.0590e+06 7.3070e+05 8.6801e+05 7.2839e+05 8.4972e+05 9.4162e+05 6.8609e+05 8.6930e+05 6.1192e+05 1.0590e+06 6.7766e+05
10.5500 7.5634e+05 5.6920e+05 1.0301e+06 5.8732e+05 1.0131e+06 7.0094e+05 8.3136e+05 6.9816e+05 8.1452e+05 9.0237e+05 6.5768e+05 8.3230e+05 5.8732e+05 1.0131e+06 6.5081e+05
10.6500 7.2520e+05 5.4656e+05 9.8574e+05 5.6387e+05 9.6948e+05 6.7259e+05 7.9653e+05 6.6938e+05 7.8102e+05 8.6503e+05 6.3064e+05 7.9713e+05 5.6387e+05 9.6948e+05 6.2519e+05
10.7500 6.9556e+05 5.2498e+05 9.4361e+05 5.4151e+05 9.2806e+05 6.4558e+05 7.6340e+05 6.4199e+05 7.4913e+05 8.2948e+05 6.0489e+05 7.6371e+05 5.4151e+05 9.2806e+05 6.0075e+05
10.8500 6.6733e+05 5.0438e+05 9.0357e+05 5.2019e+05 8.8869e+05 6.1983e+05 7.3188e+05 6.1590e+05 7.1876e+05 7.9563e+05 5.8038e+05 7.3192e+05 5.2019e+05 8.8869e+05 5.7741e+05
10.9500 6.4044e+05 4.8472e+05 8.6552e+05 4.9984e+05 8.5126e+05 5.9528e+05 7.0187e+05 5.9105e+05 6.8983e+05 7.6339e+05 5.5702e+05 7.0168e+05 4.9984e+05 8.5126e+05 5.5512e+05
11.0500 6.1481e+05 4.6596e+05 8.2933e+05 4.8042e+05 8.1568e+05 5.7186e+05 6.7331e+05 5.6736e+05 6.6226e+05 7.3266e+05 5.3476e+05 6.7291e+05 4.8042e+05 8.1568e+05 5.3384e+05
11.1500 5.9038e+05 4.4804e+05 7.9492e+05 4.6188e+05 7.8182e+05 5.4952e+05 6.4610e+05 5.4479e+05 6.3597e+05 7.0338e+05 5.1354e+05 6.4551e+05 4.6188e+05 7.8182e+05 5.1350e+05
11.2500 5.6708e+05 4.3092e+05 7.6217e+05 4.4417e+05 7.4962e+05 5.2819e+05 6.2018e+05 5.2326e+05 6.1090e+05 6.7546e+05 4.9331e+05 6.1943e+05 4.4417e+05 7.4962e+05 4.9406e+05
11.3500 5.4485e+05 4.1456e+05 7.3100e+05 4.2725e+05 7.1896e+05 5.0782e+05 5.9547e+05 5.0272e+05 5.8699e+05 6.4882e+05 4.7400e+05 5.9458e+05 4.2725e+05 7.1896e+05 4.7547e+05
11.4500 5.2364e+05 3.9892e+05 7.0133e+05 4.1109e+05 6.8978e+05 4.8837e+05 5.7192e+05 4.8312e+05 5.6417e+05 6.2341e+05 4.5558e+05 5.7090e+05 4.1109e+05 6.8978e+05 4.5770e+05
11.5500 5.0340e+05 3.8397e+05 6.7308e+05 3.9563e+05 6.6199e+05 4.6979e+05 5.4945e+05 4.6441e+05 5.4238e+05 5.9916e+05 4.3800e+05 5.4833e+05 3.9563e+05 6.6199e+05 4.4070e+05
11.6500 4.8406e+05 3.6967e+05 6.4616e+05 3.8085e+05 6.3551e+05 4.5204e+05 5.2801e+05 4.4655e+05 5.2158e+05 5.7600e+05 4.2120e+05 5.2681e+05 3.8085e+05 6.3551e+05 4.2443e+05
11.7500 4.6560e+05 3.5599e+05 6.2051e+05 3.6672e+05 6.1028e+05 4.3506e+05 5.0756e+05 4.2948e+05 5.0171e+05 5.5389e+05 4.0516e+05 5.0628e+05 3.6672e+05 6.1028e+05 4.0886e+05
11.8500 4.4796e+05 3.4290e+05 5.9607e+05 3.5319e+05 5.8624e+05 4.1883e+05 4.8803e+05 4.1318e+05 4.8273e+05 5.3276e+05 3.8984e+05 4.8670e+05 3.5319e+05 5.8624e+05 3.9395e+05
11.9500 4.3109e+05 3.3036e+05 5.7275e+05 3.4025e+05 5.6330e+05 4.0330e+05 4.6937e+05 3.9760e+05 4.6458e+05 5.1257e+05 3.7519e+05 4.6800e+05 3.4025e+05 5.6330e+05 3.7968e+05
12.0500 4.1497e+05 3.1837e+05 5.5049e+05 3.2786e+05 5.4141e+05 3.8845e+05 4.5156e+05 3.8271e+05 4.4724e+05 4.9327e+05 3.6119e+05 4.5014e+05 3.2786e+05 5.4141e+05 3.6601e+05
12.1500 3.9956e+05 3.0688e+05 5.2924e+05 3.1601e+05 5.2051e+05 3.7423e+05 4.3453e+05 3.6846e+05 4.3065e+05 4.7482e+05 3.4780e+05 4.3307e+05 3.1601e+05 5.2051e+05 3.5291e+05
12.2500 3.8481e+05 2.9588e+05 5.0895e+05 3.0465e+05 5.0054e+05 3.6062e+05 4.1825e+05 3.5484e+05 4.1478e+05 4.5717e+05 3.3498e+05 4.1675e+05 3.0465e+05 5.0054e+05 3.4037e+05
12.3500 3.7069e+05 2.8534e+05 4.8956e+05 2.9377e+05 4.8146e+05 3.4759e+05 4.0269e+05 3.4180e+05 3.9959e+05 4.4029e+05 3.2272e+05 4.0114e+05 2.9377e+05 4.8146e+05 3.2834e+05
12.4500 3.5718e+05 2.7523e+05 4.7103e+05 2.8335e+05 4.6323e+05 3.3510e+05 3.8780e+05 3.2932e+05 3.8505e+05 4.2413e+05 3.1099e+05 3.8622e+05 2.8335e+05 4.6323e+05 3.1681e+05
12.5500 3.4425e+05 2.6555e+05 4.5331e+05 2.7335e+05 4.4581e+05 3.2314e+05 3.7356e+05 3.1737e+05 3.7113e+05 4.0866e+05 2.9975e+05 3.7194e+05 2.7335e+05 4.4581e+05 3.0575e+05
12.6500 3.3186e+05 2.5626e+05 4.3638e+05 2.6378e+05 4.2914e+05 3.1168e+05 3.5992e+05 3.0593e+05 3.5780e+05 3.9384e+05 2.8899e+05 3.5828e+05 2.6378e+05 4.2914e+05 2.9514e+05
12.7500 3.2000e+05 2.4735e+05 4.2018e+05 2.5459e+05 4.1320e+05 3.0069e+05 3.4688e+05 2.9497e+05 3.4502e+05 3.7966e+05 2.7868e+05 3.4520e+05 2.5459e+05 4.1320e+05 2.8496e+05
12.8500 3.0862e+05 2.3880e+05 4.0468e+05 2.4578e+05 3.9796e+05 2.9015e+05 3.3438e+05 2.8446e+05 3.3278e+05 3.6606e+05 2.6880e+05 3.3268e+05 2.4578e+05 3.9796e+05 2.7520e+05
12.9500 2.9772e+05 2.3060e+05 3.8985e+05 2.3732e+05 3.8336e+05 2.8004e+05 3.2241e+05 2.7440e+05 3.2105e+05 3.5304e+05 2.5933e+05 3.2068e+05 2.3732e+05 3.8336e+05 2.6582e+05
13.0500 2.8727e+05 2.2273e+05 3.7566e+05 2.2920e+05 3.6940e+05 2.7034e+05 3.1094e+05 2.6474e+05 3.0980e+05 3.4055e+05 2.5025e+05 3.0919e+05 2.2920e+05 3.6940e+05 2.5681e+05
13.1500 2.7725e+05 2.1517e+05 3.6206e+05 2.2141e+05 3.5602e+05 2.6104e+05 2.9995e+05 2.5549e+05 2.9902e+05 3.2858e+05 2.4154e+05 2.9818e+05 2.2141e+05 3.5602e+05 2.4816e+05
13.2500 2.6764e+05 2.0791e+05 3.4905e+05 2.1393e+05 3.4321e+05 2.5210e+05 2.8941e+05 2.4661e+05 2.8867e+05 3.1709e+05 2.3319e+05 2.8764e+05 2.1393e+05 3.4321e+05 2.3985e+05
13.3500 2.5842e+05 2.0093e+05 3.3658e+05 2.0675e+05 3.3094e+05 2.4353e+05 2.7931e+05 2.3809e+05 2.7874e+05 3.0608e+05 2.2517e+05 2.7752e+05 2.0675e+05 3.3094e+05 2.3186e+05
13.4500 2.4956e+05 1.9423e+05 3.2463e+05 1.9984e+05 3.1918e+05 2.3529e+05 2.6962e+05 2.2992e+05 2.6921e+05 2.9551e+05 2.1748e+05 2.6782e+05 1.9984e+05 3.1918e+05 2.2418e+05
13.5500 2.4106e+05 1.8779e+05 3.1317e+05 1.9321e+05 3.0791e+05 2.2738e+05 2.6032e+05 2.2207e+05 2.6006e+05 2.8536e+05 2.1009e+05 2.5852e+05 1.9321e+05 3.0791e+05 2.1680e+05
13.6500 2.3290e+05 1.8160e+05 3.0219e+05 1.8683e+05 2.9711e+05 2.1978e+05 2.5139e+05 2.1454e+05 2.5127e+05 2.7562e+05 2.0300e+05 2.4960e+05 1.8683e+05 2.9711e+05 2.0970e+05
13.7500 2.2506e+05 1.7564e+05 2.9167e+05 1.8070e+05 2.8674e+05 2.1248e+05 2.4283e+05 2.0730e+05 2.4283e+05 2.6627e+05 1.9619e+05 2.4104e+05 1.8070e+05 2.8674e+05 2.0287e+05
13.8500 2.1754e+05 1.6992e+05 2.8157e+05 1.7480e+05 2.7681e+05 2.0545e+05 2.3461e+05 2.0035e+05 2.3472e+05 2.5729e+05 1.8964e+05 2.3282e+05 1.7480e+05 2.7681e+05 1.9630e+05
13.9500 2.1030e+05 1.6441e+05 2.7188e+05 1.6913e+05 2.6727e+05 1.9870e+05 2.2671e+05 1.9367e+05 2.2693e+05 2.4866e+05 1.8335e+05 2.2493e+05 1.6913e+05 2.6727e+05 1.8997e+05
14.0500 2.0335e+05 1.5911e+05 2.6258e+05 1.6367e+05 2.5813e+05 1.9221e+05 2.1912e+05 1.8725e+05 2.1945e+05 2.4037e+05 1.7731e+05 2.1736e+05 1.6367e+05 2.5813e+05 1.8389e+05
14.1500 1.9666e+05 1.5401e+05 2.5366e+05 1.5842e+05 2.4935e+05 1.8597e+05 2.1183e+05 1.8108e+05 2.1225e+05 2.3240e+05 1.7150e+05 2.1008e+05 1.5842e+05 2.4935e+05 1.7803e+05
14.2500 1.9023e+05 1.4910e+05 2.4509e+05 1.5337e+05 2.4092e+05 1.7996e+05 2.0483e+05 1.7514e+05 2.0532e+05 2.2474e+05 1.6591e+05 2.0309e+05 1.5337e+05 2.4092e+05 1.7238e+05
14.3500 1.8405e+05 1.4437e+05 2.3687e+05 1.4850e+05 2.3282e+05 1.7418e+05 1.9810e+05 1.6944e+05 1.9866e+05 2.1737e+05 1.6053e+05 1.9638e+05 1.4850e+05 2.3282e+05 1.6695e+05
14.4500 1.7810e+05 1.3981e+05 2.2896e+05 1.4382e+05 2.2505e+05 1.6862e+05 1.9162e+05 1.6395e+05 1.9226e+05 2.1028e+05 1.5536e+05 1.8993e+05 1.4382e+05 2.2505e+05 1.6171e+05
14.5500 1.7238e+05 1.3543e+05 2.2137e+05 1.3930e+05 2.1758e+05 1.6326e+05 1.8539e+05 1.5867e+05 1.8610e+05 2.0347e+05 1.5038e+05 1.8372e+05 1.3930e+05 2.1758e+05 1.5667e+05
14.6500 1.6688e+05 1.3121e+05 2.1407e+05 1.3496e+05 2.1040e+05 1.5810e+05 1.7940e+05 1.5359e+05 1.8016e+05 1.9691e+05 1.4560e+05 1.7776e+05 1.3496e+05 2.1040e+05 1.5180e+05
14.7500 1.6157e+05 1.2713e+05 2.0706e+05 1.3077e+05 2.0349e+05 1.5313e+05 1.7364e+05 1.4870e+05 1.7445e+05 1.9059e+05 1.4098e+05 1.7202e+05 1.3077e+05 2.0349e+05 1.4712e+05
14.8500 1.5647e+05 1.2321e+05 2.0031e+05 1.2673e+05 1.9685e+05 1.4835e+05 1.6809e+05 1.4398e+05 1.6895e+05 1.8452e+05 1.3654e+05 1.6649e+05 1.2673e+05 1.9685e+05 1.4260e+05
14.9500 1.5155e+05 1.1943e+05 1.9382e+05 1.2284e+05 1.9047e+05 1.4374e+05 1.6276e+05 1.3945e+05 1.6365e+05 1.7867e+05 1.3226e+05 1.6118e+05 1.2284e+05 1.9047e+05 1.3825e+05
15.0500 1.4682e+05 1.1579e+05 1.8757e+05 1.1909e+05 1.8432e+05 1.3929e+05 1.5761e+05 1.3508e+05 1.5855e+05 1.7303e+05 1.2814e+05 1.5606e+05 1.1909e+05 1.8432e+05 1.3406e+05
15.1500 1.4225e+05 1.1227e+05 1.8156e+05 1.1548e+05 1.7841e+05 1.3501e+05 1.5266e+05 1.3087e+05 1.5363e+05 1.6760e+05 1.2417e+05 1.5113e+05 1.1548e+05 1.7841e+05 1.3001e+05
15.2500 1.3786e+05 1.0888e+05 1.7578e+05 1.1199e+05 1.7272e+05 1.3088e+05 1.4790e+05 1.2682e+05 1.4889e+05 1.6238e+05 1.2035e+05 1.4639e+05 1.1199e+05 1.7272e+05 1.2610e+05
15.3500 1.3362e+05 1.0561e+05 1.7021e+05 1.0862e+05 1.6724e+05 1.2690e+05 1.4330e+05 1.2291e+05 1.4433e+05 1.5734e+05 1.1666e+05 1.4182e+05 1.0862e+05 1.6724e+05 1.2233e+05
15.4500 1.2953e+05 1.0245e+05 1.6485e+05 1.0538e+05 1.6197e+05 1.2306e+05 1.3887e+05 1.1914e+05 1.3992e+05 1.5248e+05 1.1310e+05 1.3741e+05 1.0538e+05 1.6197e+05 1.1870e+05
15.5500 1.2559e+05 9.9407e+04 1.5969e+05 1.0225e+05 1.5689e+05 1.1936e+05 1.3461e+05 1.1551e+05 1.3568e+05 1.4780e+05 1.0967e+05 1.3316e+05 1.0225e+05 1.5689e+05 1.1519e+05
15.6500 1.2179e+05 9.6468e+04 1.5471e+05 9.9223e+04 1.5199e+05 1.1578e+05 1.3049e+05 1.1201e+05 1.3158e+05 1.4329e+05 1.0637e+05 1.2907e+05 9.9223e+04 1.5199e+05 1.1180e+05
15.7500 1.1813e+05 9.3630e+04 1.4992e+05 9.6304e+04 1.4728e+05 1.1233e+05 1.2653e+05 1.0863e+05 1.2763e+05 1.3894e+05 1.0318e+05 1.2513e+05 9.6304e+04 1.4728e+05 1.0853e+05
15.8500 1.1459e+05 9.0890e+04 1.4530e+05 9.3486e+04 1.4273e+05 1.0901e+05 1.2270e+05 1.0537e+05 1.2382e+05 1.3474e+05 1.0010e+05 1.2133e+05 9.3486e+04 1.4273e+05 1.0537e+05
15.9500 1.1118e+05 8.8243e+04 1.4085e+05 9.0764e+04 1.3835e+05 1.0579e+05 1.1902e+05 1.0222e+05 1.2014e+05 1.3069e+05 9.7127e+04 1.1766e+05 9.0764e+04 1.3835e+05 1.0232e+05
16.0500 1.0789e+05 8.5687e+04 1.3655e+05 8.8136e+04 1.3413e+05 1.0269e+05 1.1546e+05 9.9190e+04 1.1659e+05 1.2678e+05 9.4260e+04 1.1412e+05 8.8136e+04 1.3413e+05 9.9366e+04
16.1500 1.0471e+05 8.3217e+04 1.3241e+05 8.5596e+04 1.3006e+05 9.9695e+04 1.1202e+05 9.6261e+04 1.1316e+05 1.2301e+05 9.1491e+04 1.1071e+05 8.5596e+04 1.3006e+05 9.6517e+04
16.2500 1.0164e+05 8.0831e+04 1.2842e+05 8.3142e+04 1.2613e+05 9.6802e+04 1.0871e+05 9.3434e+04 1.0986e+05 1.1938e+05 8.8818e+04 1.0741e+05 8.3142e+04 1.2613e+05 9.3763e+04
16.3500 9.8682e+04 7.8524e+04 1.2457e+05 8.0770e+04 1.2234e+05 9.4008e+04 1.0551e+05 9.0704e+04 1.0666e+05 1.1586e+05 8.6237e+04 1.0424e+05 8.0770e+04 1.2234e+05 9.1101e+04
16.4500 9.5821e+04 7.6295e+04 1.2085e+05 7.8478e+04 1.1869e+05 9.1308e+04 1.0242e+05 8.8068e+04 1.0357e+05 1.1247e+05 8.3744e+04 1.0117e+05 7.8478e+04 1.1869e+05 8.8527e+04
16.5500 9.3057e+04 7.4140e+04 1.1727e+05 7.6262e+04 1.1516e+05 8.8699e+04 9.9441e+04 8.5522e+04 1.0059e+05 1.0920e+05 8.1335e+04 9.8203e+04 7.6262e+04 1.1516e+05 8.6039e+04
16.6500 9.0387e+04 7.2056e+04 1.1381e+05 7.4119e+04 1.1176e+05 8.6177e+04 9.6561e+04 8.3062e+04 9.7712e+04 1.0603e+05 7.9008e+04 9.5342e+04 7.4119e+04 1.1176e+05 8.3632e+04
16.7500 8.7807e+04 7.0040e+04 1.1047e+05 7.2046e+04 1.0847e+05 8.3740e+04 9.3779e+04 8.0685e+04 9.4928e+04 1.0298e+05 7.6759e+04 9.2578e+04 7.2046e+04 1.0847e+05 8.1304e+04
16.8500 8.5313e+04 6.8091e+04 1.0724e+05 7.0042e+04 1.0530e+05 8.1383e+04 9.1092e+04 7.8389e+04 9.2238e+04 1.0002e+05 7.4585e+04 8.9909e+04 7.0042e+04 1.0530e+05 7.9051e+04
16.9500 8.2903e+04 6.6205e+04 1.0412e+05 6.8102e+04 1.0223e+05 7.9105e+04 8.8495e+04 7.6169e+04 8.9637e+04 9.7171e+04 7.2484e+04 8.7330e+04 6.8102e+04 1.0223e+05 7.6872e+04
17.0500 8.0572e+04 6.4380e+04 1.0111e+05 6.6226e+04 9.9274e+04 7.6901e+04 8.5985e+04 7.4023e+04 8.7122e+04 9.4414e+04 7.0452e+04 8.4837e+04 6.6226e+04 9.9274e+04 7.4763e+04
17.1500 7.8319e+04 6.2614e+04 9.8206e+04 6.4410e+04 9.6414e+04 7.4770e+04 8.3559e+04 7.1949e+04 8.4690e+04 9.1748e+04 6.8487e+04 8.2428e+04 6.4410e+04 9.6414e+04 7.2721e+04
17.2500 7.6140e+04 6.0905e+04 9.5396e+04 6.2652e+04 9.3652e+04 7.2708e+04 8.1214e+04 6.9942e+04 8.2338e+04 8.9171e+04 6.6586e+04 8.0099e+04 6.2652e+04 9.3652e+04 7.0745e+04
17.3500 7.4033e+04 5.9250e+04 9.2682e+04 6.0951e+04 9.0982e+04 7.0713e+04 7.8946e+04 6.8002e+04 8.0063e+04 8.6679e+04 6.4748e+04 7.7848e+04 6.0951e+04 9.0982e+04 6.8831e+04
17.4500 7.1994e+04 5.7648e+04 9.0057e+04 5.9304e+04 8.8401e+04 6.8783e+04 7.6753e+04 6.6126e+04 7.7862e+04 8.4270e+04 6.2969e+04 7.5671e+04 5.9304e+04 8.8401e+04 6.6978e+04
17.5500 7.0021e+04 5.6097e+04 8.7520e+04 5.7708e+04 8.5907e+04 6.6915e+04 7.4632e+04 6.4310e+04 7.5732e+04 8.1939e+04 6.1248e+04 7.3565e+04 5.7708e+04 8.5907e+04 6.5183e+04
17.6500 6.8112e+04 5.4595e+04 8.5067e+04 5.6163e+04 8.3495e+04 6.5106e+04 7.2579e+04 6.2553e+04 7.3671e+04 7.9683e+04 5.9582e+04 7.1528e+04 5.6163e+04 8.3495e+04 6.3445e+04
17.7500 6.6263e+04 5.3140e+04 8.2695e+04 5.4667e+04 8.1162e+04 6.3354e+04 7.0592e+04 6.0852e+04 7.1675e+04 7.7500e+04 5.7969e+04 6.9557e+04 5.4667e+04 8.1162e+04 6.1760e+04
17.8500 6.4473e+04 5.1730e+04 8.0400e+04 5.3217e+04 7.8905e+04 6.1656e+04 6.8669e+04 5.9204e+04 6.9742e+04 7.5386e+04 5.6407e+04 6.7650e+04 5.3217e+04 7.8905e+04 6.0128e+04
17.9500 6.2739e+04 5.0364e+04 7.8179e+04 5.1812e+04 7.6722e+04 6.0012e+04 6.6807e+04 5.7609e+04 6.7870e+04 7.3339e+04 5.4894e+04 6.5804e+04 5.1812e+04 7.6722e+04 5.8547e+04
18.0500 6.1060e+04 4.9040e+04 7.6031e+04 5.0451e+04 7.4610e+04 5.8418e+04 6.5004e+04 5.6064e+04 6.6056e+04 7.1357e+04 5.3428e+04 6.4016e+04 5.0451e+04 7.4610e+04 5.7014e+04
18.1500 5.9433e+04 4.7756e+04 7.3952e+04 4.9132e+04 7.2566e+04 5.6874e+04 6.3258e+04 5.4566e+04 6.4299e+04 6.9437e+04 5.2008e+04 6.2286e+04 4.9132e+04 7.2566e+04 5.5527e+04
18.2500 5.7856e+04 4.6512e+04 7.1939e+04 4.7852e+04 7.0588e+04 5.5378e+04 6.1566e+04 5.3116e+04 6.2596e+04 6.7577e+04 5.0632e+04 6.0611e+04 4.7852e+04 7.0588e+04 5.4087e+04
18.3500 5.6328e+04 4.5306e+04 6.9991e+04 4.6612e+04 6.8672e+04 5.3927e+04 5.9928e+04 5.1710e+04 6.0946e+04 6.5775e+04 4.9298e+04 5.8988e+04 4.6612e+04 6.8672e+04 5.2689e+04
18.4500 5.4847e+04 4.4136e+04 6.8104e+04 4.5410e+04 6.6818e+04 5.2520e+04 5.8340e+04 5.0348e+04 5.9347e+04 6.4029e+04 4.8006e+04 5.7416e+04 4.5410e+04 6.6818e+04 5.1334e+04
18.5500 5.3412e+04 4.3002e+04 6.6277e+04 4.4244e+04 6.5022e+04 5.1156e+04 5.6802e+04 4.9027e+04 5.7797e+04 6.2337e+04 4.6753e+04 5.5893e+04 4.4244e+04 6.5022e+04 5.0020e+04
18.6500 5.2020e+04 4.1901e+04 6.4507e+04 4.3112e+04 6.3283e+04 4.9834e+04 5.5310e+04 4.7747e+04 5.6294e+04 6.0697e+04 4.5538e+04 5.4418e+04 4.3112e+04 6.3283e+04 4.8745e+04
18.7500 5.0671e+04 4.0834e+04 6.2793e+04 4.2015e+04 6.1598e+04 4.8551e+04 5.3865e+04 4.6506e+04 5.4836e+04 5.9107e+04 4.4360e+04 5.2988e+04 4.2015e+04 6.1598e+04 4.7508e+04
18.8500 4.9363e+04 3.9798e+04 6.1133e+04 4.0951e+04 5.9966e+04 4.7307e+04 5.2464e+04 4.5302e+04 5.3423e+04 5.7566e+04 4.3218e+04 5.1602e+04 4.0951e+04 5.9966e+04 4.6308e+04
18.9500 4.8094e+04 3.8793e+04 5.9523e+04 3.9918e+04 5.8384e+04 4.6100e+04 5.1105e+04 4.4135e+04 5.2052e+04 5.6071e+04 4.2110e+04 5.0259e+04 3.9918e+04 5.8384e+04 4.5143e+04
19.0500 4.6863e+04 3.7818e+04 5.7964e+04 3.8915e+04 5.6852e+04 4.4928e+04 4.9788e+04 4.3003e+04 5.0723e+04 5.4622e+04 4.1036e+04 4.8956e+04 3.8915e+04 5.6852e+04 4.4012e+04
19.1500 4.5669e+04 3.6871e+04 5.6452e+04 3.7942e+04 5.5366e+04 4.3792e+04 4.8510e+04 4.1905e+04 4.9433e+04 5.3216e+04 3.9993e+04 4.7694e+04 3.7942e+04 5.5366e+04 4.2914e+04
19.2500 4.4510e+04 3.5953e+04 5.4987e+04 3.6998e+04 5.3926e+04 4.2689e+04 4.7270e+04 4.0840e+04 4.8181e+04 5.1853e+04 3.8981e+04 4.6469e+04 3.6998e+04 5.3926e+04 4.1849e+04
19.3500 4.3386e+04 3.5060e+04 5.3566e+04 3.6080e+04 5.2530e+04 4.1618e+04 4.6068e+04 3.9806e+04 4.6966e+04 5.0530e+04 3.8000e+04 4.5281e+04 3.6080e+04 5.2530e+04 4.0814e+04
19.4500 4.2295e+04 3.4194e+04 5.2188e+04 3.5190e+04 5.1176e+04 4.0579e+04 4.4902e+04 3.8802e+04 4.5787e+04 4.9247e+04 3.7047e+04 4.4128e+04 3.5190e+04 5.1176e+04 3.9809e+04
19.5500 4.1236e+04 3.3353e+04 5.0852e+04 3.4325e+04 4.9864e+04 3.9570e+04 4.3770e+04 3.7829e+04 4.4643e+04 4.8001e+04 3.6122e+04 4.3010e+04 3.4325e+04 4.9864e+04 3.8833e+04
19.6500 4.0208e+04 3.2536e+04 4.9556e+04 3.3485e+04 4.8590e+04 3.8591e+04 4.2671e+04 3.6884e+04 4.3532e+04 4.6793e+04 3.5224e+04 4.1926e+04 3.3485e+04 4.8590e+04 3.7885e+04
19.7500 3.9210e+04 3.1742e+04 4.8298e+04 3.2670e+04 4.7355e+04 3.7639e+04 4.1605e+04 3.5966e+04 4.2454e+04 4.5620e+04 3.4352e+04 4.0873e+04 3.2670e+04 4.7355e+04 3.6964e+04
19.8500 3.8241e+04 3.0971e+04 4.7078e+04 3.1877e+04 4.6156e+04 3.6716e+04 4.0570e+04 3.5076e+04 4.1407e+04 4.4481e+04 3.3506e+04 3.9851e+04 3.1877e+04 4.6156e+04 3.6070e+04
19.9500 3.7300e+04 3.0222e+04 4.5894e+04 3.1107e+04 4.4994e+04 3.5818e+04 3.9565e+04 3.4210e+04 4.0390e+04 4.3376e+04 3.2684e+04 3.8859e+04 3.1107e+04 4.4994e+04 3.5200e+04
20.0500 3.6386e+04 2.9494e+04 4.4746e+04 3.0359e+04 4.3865e+04 3.4946e+04 3.8589e+04 3.3371e+04 3.9402e+04 4.2302e+04 3.1885e+04 3.7896e+04 3.0359e+04 4.3865e+04 3.4355e+04
20.1500 3.5499e+04 2.8787e+04 4.3630e+04 2.9632e+04 4.2769e+04 3.4100e+04 3.7642e+04 3.2555e+04 3.8442e+04 4.1260e+04 3.1110e+04 3.6961e+04 2.9632e+04 4.2769e+04 3.3534e+04
20.2500 3.4636e+04 2.8099e+04 4.2548e+04 2.8925e+04 4.1706e+04 3.3277e+04 3.6722e+04 3.1762e+04 3.7510e+04 4.0248e+04 3.0356e+04 3.6053e+04 2.8925e+04 4.1706e+04 3.2735e+04
20.3500 3.3799e+04 2.7431e+04 4.1496e+04 2.8238e+04 4.0674e+04 3.2477e+04 3.5828e+04 3.0993e+04 3.6605e+04 3.9265e+04 2.9624e+04 3.5172e+04 2.8238e+04 4.0674e+04 3.1959e+04
